DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7017.5,0.043,62.75,-999.25,0.06,3.41,0.052,24.63,2.637,-999.25,0.0343,0.0337,0.0316,0.0263,0.0196,-999.25,0.0027,0.0015,0.0016,0.0007,0.0005,
7018.0,0.04,60.0,-999.25,0.049,3.48,0.045,28.24,2.641,-999.25,0.0213,0.024,0.0175,0.0146,0.0113,-999.25,0.0015,0.0009,0.0007,0.0003,0.0003,
7018.5,0.041,58.0,-999.25,0.043,3.47,0.042,41.08,2.64,-999.25,0.0166,0.0184,0.0121,0.0094,0.0082,-999.25,0.0013,0.0007,0.0004,0.0001,0.0002,
7019.0,0.041,56.0,-999.25,0.021,3.33,0.033,67.64,2.641,-999.25,0.0054,0.0081,0.0033,0.0023,0.002,-999.25,0.001,0.0003,0.0001,0.0,0.0001,
7019.5,0.043,55.75,-999.25,0.013,3.12,0.032,90.27,2.636,-999.25,0.0035,0.0063,0.0022,0.0014,0.0011,-999.25,0.0022,0.0003,0.0001,0.0,0.0,
7020.0,0.051,57.5,-999.25,0.019,2.95,0.038,88.29,2.623,-999.25,0.0046,0.0098,0.0045,0.0028,0.0018,-999.25,0.0062,0.0006,0.0002,0.0,0.0,
7020.5,0.06,58.25,-999.25,0.024,2.88,0.046,68.98,2.607,-999.25,0.0065,0.0144,0.0072,0.0046,0.0028,-999.25,0.0081,0.0007,0.0004,0.0,0.0001,
7021.0,0.063,58.25,-999.25,0.016,2.89,0.046,56.0,2.602,-999.25,0.0046,0.0113,0.0043,0.0029,0.0016,-999.25,0.0043,0.0005,0.0003,0.0,0.0,
7021.5,0.062,60.0,-999.25,0.024,2.96,0.047,45.84,2.604,-999.25,0.007,0.0166,0.0079,0.0056,0.0028,-999.25,0.0046,0.0009,0.0005,0.0001,0.0001,
7022.0,0.061,59.25,-999.25,0.026,3.0,0.047,37.0,2.606,-999.25,0.0074,0.016,0.0075,0.0057,0.0032,-999.25,0.0029,0.0008,0.0004,0.0,0.0001,
