DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
4830.5,0.066,70.29,84.14,0.13,3.23,0.103,6.49,2.599,0.1358,0.1427,0.1308,0.1747,0.1784,0.1863,0.0047,0.0051,0.0052,0.0046,0.0065,0.0065,0.009289157576858997
4831.0,0.07,72.42,88.89,0.156,3.07,0.121,6.59,2.591,0.2411,0.2151,0.2002,0.2413,0.2353,0.2649,0.0132,0.0128,0.0096,0.0096,0.0097,0.0108,0.01912021078169346
4831.5,0.074,73.88,90.27,0.178,2.93,0.136,6.82,2.584,0.3987,0.29,0.2786,0.3117,0.2698,0.3138,0.0306,0.0269,0.0157,0.0164,0.0118,0.0136,0.06244688481092453
4832.0,0.074,73.91,89.61,0.179,2.95,0.137,7.07,2.583,0.4168,0.3152,0.2821,0.3331,0.279,0.3214,0.0332,0.0299,0.0159,0.0189,0.0128,0.0144,0.060722626745700836
4832.5,0.068,73.26,88.9,0.173,3.03,0.131,7.31,2.593,0.3404,0.2666,0.2242,0.2749,0.2364,0.2768,0.0243,0.0223,0.0116,0.0153,0.0112,0.0128,0.038733091205358505
4833.0,0.063,72.77,92.73,0.166,3.11,0.126,7.57,2.603,0.2521,0.216,0.1728,0.2226,0.1956,0.2354,0.0156,0.0151,0.0078,0.0113,0.0088,0.0106,0.021450329571962357
4833.5,0.058,73.02,96.92,0.168,3.19,0.126,7.83,2.612,0.2165,0.1966,0.1451,0.1933,0.1669,0.2099,0.0125,0.0123,0.0057,0.0101,0.0074,0.0097,0.015310508199036121
4834.0,0.055,73.48,100.11,0.172,3.28,0.128,8.08,2.614,0.224,0.2325,0.1497,0.2,0.1678,0.2115,0.0127,0.0131,0.0056,0.0122,0.0085,0.011,0.011254925280809402
4834.5,0.058,74.22,100.19,0.176,3.36,0.131,7.91,2.611,0.2274,0.2442,0.1371,0.2034,0.1658,0.2163,0.0113,0.0113,0.0046,0.0118,0.0075,0.0104,0.009541155770421028
4835.0,0.061,74.69,97.86,0.18,3.36,0.134,7.77,2.606,0.2596,0.2667,0.1425,0.2209,0.1755,0.2307,0.0128,0.0122,0.0048,0.0131,0.0078,0.0109,0.010130017064511776
4835.5,0.065,74.95,95.95,0.183,3.3,0.137,7.63,2.601,0.2773,0.2581,0.146,0.2353,0.183,0.2427,0.0147,0.0133,0.005,0.0134,0.0075,0.0105,0.012111764401197433
4836.0,0.065,74.97,96.72,0.187,3.15,0.14,7.49,2.601,0.2875,0.2316,0.1646,0.2346,0.1819,0.2416,0.0189,0.0163,0.0064,0.0137,0.0076,0.0104,0.018394704908132553
4836.5,0.064,74.84,99.09,0.191,3.01,0.142,7.36,2.602,0.3336,0.2218,0.1943,0.2309,0.1797,0.238,0.025,0.021,0.009,0.014,0.0079,0.0106,0.030385248363018036
4837.0,0.065,74.62,101.44,0.19,2.93,0.142,7.22,2.599,0.3856,0.2434,0.2329,0.2456,0.1953,0.2516,0.0298,0.0263,0.0126,0.0153,0.0092,0.0117,0.04136355221271515
4837.5,0.069,75.24,103.86,0.191,2.96,0.144,7.09,2.594,0.346,0.2444,0.2244,0.2599,0.2029,0.2657,0.0263,0.0232,0.0106,0.0151,0.0085,0.0113,0.03146806359291077
4838.0,0.071,75.73,101.04,0.193,3.02,0.145,6.96,2.591,0.3277,0.2494,0.2108,0.2695,0.2079,0.2756,0.0242,0.0208,0.0091,0.0154,0.0084,0.0113,0.023370718583464622
4838.5,0.069,75.79,97.7,0.193,3.08,0.145,6.84,2.592,0.3278,0.2614,0.2091,0.2669,0.2103,0.2771,0.0234,0.02,0.009,0.016,0.0094,0.0127,0.020956197753548622
