DEPT,DPHI_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,DTC_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7074.0,0.014,52.51,0.167,3.55,0.118,2.677,8.23,68.31,0.2096,0.103,0.0893,0.0752,0.0887,0.1147,0.0144,0.0055,0.0031,0.0054,0.0071,0.0076,0.011147618293762207
7074.5,0.028,43.8,0.16,3.28,0.115,2.645,7.65,67.39,0.4316,0.1902,0.151,0.1284,0.1517,0.166,0.0378,0.0163,0.0125,0.0113,0.0191,0.0133,0.06878585368394852
7075.0,0.043,47.86,0.161,3.16,0.118,2.625,7.27,68.34,0.4839,0.2088,0.1755,0.171,0.1877,0.1969,0.0376,0.0191,0.015,0.0115,0.0175,0.0133,0.07106190919876099
7075.5,0.058,51.37,0.179,3.14,0.133,2.61,6.99,70.75,0.5197,0.1912,0.1643,0.2032,0.1946,0.221,0.0398,0.0174,0.0097,0.0116,0.0112,0.011,0.063785620033741
7076.0,0.062,52.97,0.197,3.12,0.146,2.613,6.9,72.57,0.4779,0.1288,0.1158,0.1645,0.1412,0.188,0.0402,0.0127,0.0052,0.0085,0.0055,0.006,0.07249438017606735
7076.5,0.048,53.07,0.194,3.13,0.141,2.631,6.92,71.49,0.4054,0.112,0.1067,0.1216,0.1155,0.1592,0.0387,0.0122,0.0057,0.0075,0.0061,0.0069,0.06002327799797058
7077.0,0.035,57.46,0.17,3.05,0.123,2.646,7.14,68.93,0.372,0.119,0.1066,0.1072,0.1187,0.149,0.0273,0.0128,0.0098,0.0063,0.0085,0.0088,0.03803517296910286
7077.5,0.024,80.2,0.149,2.98,0.106,2.66,7.65,68.1,0.357,0.1191,0.0964,0.0958,0.1113,0.1284,0.0139,0.0117,0.0132,0.005,0.0087,0.0077,0.006049077957868576
7078.0,0.023,98.08,0.141,2.9,0.101,2.666,8.23,68.16,0.4366,0.0944,0.0777,0.0876,0.0968,0.1127,0.0111,0.0103,0.0126,0.0037,0.006,0.0059,0.003606377635151148
7078.5,0.026,119.62,0.161,3.07,0.116,2.664,8.8,70.83,0.2978,0.0928,0.0853,0.0956,0.0959,0.1207,0.0084,0.0091,0.0051,0.0049,0.0048,0.0065,0.008688786067068577
7079.0,0.027,127.88,0.172,3.29,0.123,2.66,9.36,72.51,0.2049,0.1252,0.1004,0.1116,0.1025,0.1286,0.007,0.0085,0.0033,0.007,0.0052,0.0076,0.010427129454910755
7079.5,0.028,127.65,0.17,3.49,0.122,2.656,9.88,72.73,0.1561,0.1812,0.1121,0.1271,0.1126,0.1367,0.006,0.0079,0.0031,0.0088,0.0062,0.0086,0.009622803889214993
7080.0,0.032,123.56,0.155,3.51,0.112,2.644,10.47,71.3,0.1476,0.2666,0.1405,0.1564,0.1409,0.157,0.0068,0.0103,0.0048,0.0127,0.0106,0.0103,0.008447172120213509
7080.5,0.039,120.64,0.142,3.42,0.104,2.634,11.52,69.96,0.1374,0.2634,0.1371,0.1695,0.148,0.1586,0.0081,0.0125,0.0055,0.0132,0.0106,0.0087,0.005737286992371082
7081.0,0.045,120.7,0.132,3.29,0.098,2.627,12.45,68.98,0.1326,0.2193,0.1283,0.1695,0.1443,0.1496,0.0101,0.0146,0.0063,0.0118,0.0087,0.0068,0.003402488771826029
7081.5,0.049,122.2,0.125,3.21,0.095,2.627,13.29,68.45,0.1179,0.1573,0.1017,0.1498,0.1223,0.131,0.0103,0.0129,0.0052,0.0086,0.0053,0.0052,0.0022975283209234476
7082.0,0.049,123.65,0.122,3.26,0.093,2.629,14.34,68.13,0.1005,0.1498,0.0893,0.1406,0.112,0.1211,0.0089,0.0111,0.004,0.008,0.0044,0.0047,0.002106437459588051
7082.5,0.045,124.01,0.133,3.43,0.099,2.653,15.61,68.66,0.0646,0.0932,0.0429,0.0962,0.0686,0.0956,0.0039,0.0048,0.001,0.0039,0.0015,0.0033,0.003464088076725602
7083.0,0.039,122.03,0.143,3.77,0.105,2.687,16.91,69.09,0.0359,0.048,0.0164,0.0509,0.0331,0.0617,0.001,0.0015,0.0002,0.0011,0.0003,0.0013,0.006201199255883694
7083.5,0.02,115.95,0.148,4.33,0.105,2.718,18.27,68.19,0.0467,0.0494,0.0186,0.0379,0.0265,0.0502,0.0006,0.0009,0.0001,0.0007,0.0002,0.001,0.0059287650510668755
7084.0,-0.001,103.25,0.139,5.05,0.0,2.755,19.55,64.64,0.0831,0.0359,0.0439,0.0484,0.0471,0.1163,0.0004,0.0022,0.0005,0.0023,0.0007,0.0049,
7084.5,-0.02,89.32,0.123,5.94,0.0,2.771,20.85,58.58,0.2167,0.0139,0.059,0.0421,0.0455,0.1127,0.0006,0.0002,0.0001,0.0019,0.0014,0.0027,
7085.0,-0.034,71.14,0.131,6.02,0.0,2.765,22.09,57.94,0.6934,0.0382,0.1524,0.0542,0.0875,0.1723,0.0012,0.0003,0.0003,0.0086,0.0086,0.0021,
7085.5,-0.033,61.55,0.142,5.45,0.0,2.762,23.31,60.57,0.6844,0.0727,0.1984,0.0668,0.1114,0.2038,0.0023,0.0016,0.0011,0.0152,0.0112,0.0027,
7086.0,-0.028,53.67,0.149,4.94,0.0,2.756,24.67,61.85,0.3854,0.1222,0.1909,0.0725,0.117,0.2133,0.0043,0.0048,0.0024,0.0178,0.0112,0.0033,
7086.5,-0.025,49.76,0.147,4.63,0.0,2.749,26.16,61.79,0.2592,0.1484,0.2038,0.078,0.1251,0.215,0.0056,0.007,0.0035,0.019,0.0124,0.0033,
7087.0,-0.021,49.21,0.147,4.54,0.0,2.738,27.32,61.78,0.2871,0.1999,0.2379,0.0906,0.1454,0.2282,0.0066,0.0084,0.0045,0.0242,0.0167,0.0033,
7087.5,-0.013,53.26,0.149,4.33,0.0,2.724,28.47,62.5,0.2711,0.2618,0.2511,0.1077,0.1646,0.2395,0.0071,0.0119,0.0066,0.0292,0.019,0.0038,
7088.0,-0.007,57.87,0.14,4.16,0.0,2.717,29.35,62.42,0.179,0.1999,0.2068,0.1071,0.1535,0.2116,0.0053,0.0109,0.0063,0.021,0.0135,0.0034,
7088.5,-0.003,62.35,0.124,4.28,0.0,2.712,30.2,61.54,0.1195,0.1463,0.1553,0.0946,0.1284,0.1626,0.0023,0.0054,0.0031,0.0118,0.0081,0.0025,
7089.0,-0.001,61.4,0.098,4.76,0.0,2.706,30.3,58.69,0.0754,0.0499,0.0757,0.061,0.0794,0.0898,0.0006,0.0011,0.0007,0.0041,0.0037,0.0012,
7089.5,0.001,59.31,0.071,5.17,0.0,2.699,29.68,55.7,0.0289,0.0085,0.0224,0.0234,0.0313,0.0352,0.0001,0.0002,0.0001,0.001,0.0011,0.0004,
7090.0,0.005,60.49,0.054,5.37,0.0,2.692,29.0,54.26,0.0118,0.0027,0.0083,0.0103,0.014,0.0161,0.0,0.0001,0.0,0.0004,0.0004,0.0002,
7090.5,0.012,71.07,0.048,5.24,0.035,2.684,28.36,54.94,0.0114,0.0029,0.0048,0.006,0.0065,0.01,0.0,0.0001,0.0001,0.0002,0.0002,0.0002,0.00026091907056979835
7091.0,0.017,83.48,0.056,4.95,0.042,2.677,27.86,56.92,0.0181,0.0084,0.0098,0.0121,0.0117,0.0149,0.0001,0.0001,0.0001,0.0004,0.0004,0.0004,0.0014057619264349341
7091.5,0.024,105.04,0.066,4.6,0.049,2.668,28.25,59.45,0.021,0.026,0.0179,0.0237,0.0206,0.0223,0.0002,0.0003,0.0002,0.001,0.0007,0.0006,0.001422105822712183
7092.0,0.025,122.95,0.076,4.39,0.057,2.665,29.6,61.31,0.0236,0.0633,0.0292,0.0389,0.0329,0.0332,0.0004,0.0007,0.0004,0.0022,0.0013,0.001,0.0013609278248623013
7092.5,0.025,119.74,0.098,4.27,0.071,2.677,31.85,62.89,0.0359,0.1069,0.0321,0.0558,0.0404,0.0523,0.0007,0.0012,0.0005,0.0031,0.0013,0.002,0.0024266100954264402
7093.0,0.017,106.9,0.115,4.31,0.082,2.695,35.46,63.2,0.0541,0.132,0.0334,0.0594,0.0398,0.0605,0.0011,0.0016,0.0004,0.0037,0.0012,0.0023,0.004690751899033785
7093.5,0.002,84.48,0.109,4.44,0.0,2.729,40.89,60.98,0.03,0.0516,0.0468,0.0519,0.0552,0.0919,0.0003,0.0016,0.0006,0.0026,0.0012,0.0027,
7094.0,-0.035,65.9,0.084,4.79,0.0,2.848,49.06,57.3,0.0019,0.0012,0.0043,0.0094,0.0061,0.0327,0.0,0.0001,0.0,0.0,0.0,0.0023,
7094.5,-0.101,45.82,0.061,5.09,0.0,2.873,63.21,54.86,0.0036,0.0037,0.0216,0.0083,0.0148,0.0267,0.0001,0.0001,0.0001,0.0003,0.0003,0.0001,
7095.0,-0.103,35.45,0.046,5.37,0.0,2.889,78.28,52.63,0.0012,0.0006,0.003,0.0033,0.0045,0.0136,0.0,0.0,0.0,0.0001,0.0001,0.0001,
7095.5,-0.102,33.68,0.037,5.72,0.0,2.861,89.11,51.05,0.0009,0.0003,0.0006,0.0017,0.0034,0.0086,0.0,0.0,0.0,0.0001,0.0001,0.0,
7096.0,-0.09,34.5,0.037,5.97,0.0,2.81,99.88,49.82,0.0011,0.0003,0.0004,0.0012,0.004,0.0084,0.0,0.0,0.0,0.0003,0.0007,0.0,
7096.5,-0.067,35.65,0.039,5.82,0.0,2.779,99.58,50.06,0.0014,0.0005,0.0008,0.0015,0.004,0.0091,0.0,0.0,0.0,0.0003,0.0005,0.0,
7097.0,-0.04,38.49,0.041,5.49,0.0,2.753,87.66,51.19,0.0022,0.001,0.0018,0.0023,0.0041,0.0092,0.0,0.0,0.0,0.0002,0.0002,0.0,
7097.5,-0.015,43.71,0.043,5.15,0.0,2.705,74.93,52.64,0.0055,0.0038,0.0074,0.005,0.0082,0.0097,0.0,0.0001,0.0001,0.0003,0.0004,0.0,
7098.0,0.004,53.55,0.044,4.67,0.0,2.678,65.38,54.8,0.0112,0.0117,0.0188,0.0098,0.0132,0.0097,0.0001,0.0001,0.0001,0.0005,0.0005,0.0001,
7098.5,0.016,73.64,0.046,4.11,0.035,2.664,58.1,57.66,0.0224,0.0372,0.0254,0.0131,0.0128,0.0099,0.0003,0.0005,0.0004,0.001,0.0006,0.0001,0.0005069794715382159
7099.0,0.026,85.74,0.049,3.57,0.039,2.657,52.72,59.7,0.0288,0.0337,0.0288,0.0178,0.0153,0.0113,0.0014,0.0023,0.0012,0.0013,0.0005,0.0002,0.00023002455418463796
7099.5,0.035,91.97,0.051,3.31,0.044,2.651,48.11,60.62,0.0316,0.0227,0.0242,0.0199,0.0153,0.0122,0.0034,0.0041,0.0016,0.0012,0.0004,0.0004,0.00015355553478002548
7100.0,0.037,96.51,0.054,3.21,0.047,2.649,44.05,61.2,0.0353,0.0221,0.0256,0.0231,0.0175,0.0142,0.0055,0.0058,0.0022,0.0014,0.0004,0.0004,0.00014129668124951422
7100.5,0.038,100.67,0.056,3.16,0.048,2.647,40.08,61.68,0.0381,0.0227,0.028,0.0257,0.0199,0.0158,0.007,0.007,0.0027,0.0016,0.0005,0.0005,0.00013842138287145644
7101.0,0.038,108.26,0.056,3.13,0.048,2.65,36.82,62.21,0.0348,0.019,0.0257,0.0245,0.019,0.0154,0.0071,0.0066,0.0027,0.0015,0.0004,0.0005,0.0001244071318069473
7101.5,0.037,114.19,0.06,3.11,0.05,2.655,34.42,62.69,0.0339,0.018,0.0242,0.0256,0.0196,0.0171,0.0072,0.0063,0.0026,0.0014,0.0004,0.0006,0.0001343336480204016
7102.0,0.033,117.81,0.068,3.11,0.053,2.662,32.52,63.21,0.0402,0.0222,0.0265,0.0316,0.0247,0.0233,0.0083,0.0075,0.003,0.0018,0.0006,0.0008,0.00018084126350004226
7102.5,0.027,114.72,0.084,3.14,0.063,2.669,31.05,63.69,0.0577,0.0399,0.0343,0.0481,0.0382,0.0402,0.0105,0.0111,0.0039,0.003,0.0013,0.0014,0.0003590571868699044
7103.0,0.021,108.27,0.097,3.1,0.07,2.672,30.56,63.81,0.094,0.0622,0.0449,0.0661,0.0538,0.0573,0.0185,0.0215,0.007,0.0054,0.0026,0.002,0.0006381294224411249
7103.5,0.02,102.53,0.104,3.11,0.075,2.669,34.14,63.51,0.1167,0.0964,0.0551,0.0846,0.066,0.0704,0.0299,0.034,0.0091,0.0089,0.0041,0.0026,0.0009037880809046328
7104.0,0.024,108.02,0.105,3.28,0.076,2.662,42.82,63.45,0.0952,0.1717,0.0656,0.1002,0.0716,0.0753,0.0259,0.0263,0.0059,0.0128,0.0045,0.0028,0.0011004364350810647
7104.5,0.03,115.12,0.104,3.69,0.077,2.658,60.14,62.78,0.0732,0.3359,0.0586,0.1036,0.0647,0.0724,0.0097,0.0083,0.0018,0.013,0.003,0.0027,0.0016331705264747143
7105.0,0.032,102.71,0.098,4.07,0.073,2.663,70.17,60.85,0.0705,0.2339,0.037,0.0769,0.0446,0.0576,0.0025,0.0022,0.0006,0.0059,0.0014,0.0021,0.0021769676823168993
7105.5,0.03,73.03,0.084,4.41,0.063,2.668,84.29,57.4,0.059,0.0801,0.0221,0.0439,0.025,0.0393,0.0006,0.0006,0.0003,0.0016,0.0005,0.0014,0.002483461517840624
7106.0,0.026,42.49,0.066,4.84,0.05,2.674,110.11,53.31,0.0167,0.0115,0.0083,0.0151,0.0088,0.0207,0.0001,0.0001,0.0001,0.0002,0.0001,0.0007,0.0011976424138993025
7106.5,0.021,25.28,0.049,5.28,0.038,2.68,187.49,50.2,0.002,0.0015,0.0022,0.0045,0.0027,0.0101,0.0,0.0,0.0,0.0,0.0,0.0004,3.486126661300659e-05
7107.0,0.018,22.52,0.044,5.51,0.034,2.687,251.89,49.26,0.0007,0.0005,0.001,0.0027,0.0016,0.0076,0.0,0.0,0.0,0.0,0.0,0.0003,1.446483929612441e-05
7107.5,0.013,26.38,0.042,5.52,0.031,2.696,321.73,49.23,0.0006,0.0005,0.0008,0.0022,0.0013,0.0068,0.0,0.0,0.0,0.0,0.0,0.0003,1.465634341002442e-05
7108.0,0.008,30.29,0.04,5.31,0.0,2.703,371.64,49.77,0.0005,0.001,0.0015,0.0039,0.0022,0.0068,0.0,0.0,0.0,0.0,0.0,0.0002,
7108.5,0.002,33.62,0.04,5.02,0.0,2.703,338.61,50.66,0.0015,0.0035,0.0033,0.0045,0.0031,0.0071,0.0,0.0,0.0,0.0,0.0001,0.0001,
7109.0,0.004,36.8,0.04,5.06,0.0,2.695,302.08,50.89,0.0016,0.0034,0.0037,0.0052,0.0037,0.0072,0.0,0.0,0.0,0.0,0.0001,0.0001,
7109.5,0.007,38.71,0.041,5.12,0.0,2.686,270.42,50.94,0.0016,0.003,0.0042,0.0062,0.0046,0.0077,0.0,0.0,0.0,0.0,0.0001,0.0001,
7110.0,0.017,39.67,0.042,5.21,0.032,2.677,239.58,50.94,0.0021,0.002,0.0024,0.0041,0.0027,0.0073,0.0,0.0,0.0,0.0,0.0,0.0002,5.585845428868197e-05
7110.5,0.017,41.53,0.043,5.34,0.033,2.678,220.78,50.79,0.002,0.0014,0.0021,0.0041,0.0026,0.0077,0.0,0.0,0.0,0.0,0.0,0.0002,4.5823067921446636e-05
7111.0,0.012,45.2,0.043,5.52,0.032,2.682,207.31,50.54,0.0018,0.0009,0.0018,0.0038,0.0026,0.0078,0.0,0.0,0.0,0.0,0.0,0.0002,3.292918700026348e-05
7111.5,0.011,49.61,0.044,5.69,0.032,2.687,191.68,50.33,0.0017,0.0006,0.0013,0.0035,0.0024,0.0081,0.0,0.0,0.0,0.0,0.0,0.0002,2.6775154765346088e-05
7112.0,0.014,55.73,0.044,5.57,0.033,2.686,173.5,51.01,0.0024,0.0008,0.0015,0.004,0.0025,0.0079,0.0,0.0,0.0,0.0,0.0,0.0002,4.257574983057566e-05
7112.5,0.021,60.46,0.044,5.35,0.035,2.672,155.19,51.97,0.0041,0.0016,0.0027,0.0055,0.0036,0.0081,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.00010130897135240957
7113.0,0.025,61.69,0.045,5.13,0.036,2.662,141.09,52.8,0.0067,0.0035,0.0045,0.0074,0.0049,0.0089,0.0,0.0,0.0,0.0001,0.0001,0.0002,0.00022337670088745654
7113.5,0.027,60.76,0.046,5.01,0.038,2.665,126.22,53.26,0.0075,0.0042,0.0044,0.0077,0.0048,0.009,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.00030964991310611367
7114.0,0.025,58.74,0.047,4.97,0.038,2.668,110.37,53.46,0.0084,0.0047,0.0047,0.0078,0.0051,0.0095,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.00033772800816223025
7114.5,0.021,56.72,0.048,4.92,0.037,2.673,98.22,53.68,0.0093,0.0056,0.0053,0.0079,0.0054,0.01,0.0,0.0001,0.0001,0.0002,0.0001,0.0003,0.00037107389653101563
7115.0,0.017,55.34,0.049,4.96,0.037,2.681,86.78,53.68,0.009,0.0048,0.0049,0.0072,0.0052,0.0103,0.0,0.0001,0.0001,0.0002,0.0001,0.0003,0.00033269156119786203
7115.5,0.012,55.12,0.054,4.97,0.039,2.688,76.1,53.94,0.0118,0.006,0.0061,0.0084,0.0064,0.0131,0.0,0.0001,0.0001,0.0002,0.0002,0.0003,0.0004572381149046123
7116.0,0.008,55.75,0.063,4.77,0.0,2.698,67.5,55.01,0.0125,0.0102,0.0159,0.018,0.0174,0.0227,0.0001,0.0001,0.0001,0.0004,0.0004,0.0005,
7116.5,0.004,57.07,0.073,4.41,0.0,2.705,64.42,56.54,0.022,0.0282,0.0355,0.0276,0.0285,0.0355,0.0002,0.0004,0.0003,0.0008,0.0007,0.0006,
7117.0,0.001,60.21,0.078,4.17,0.0,2.698,63.5,57.52,0.0372,0.0609,0.0755,0.0396,0.0481,0.0476,0.0005,0.001,0.001,0.002,0.0019,0.0005,
7117.5,0.004,63.45,0.076,4.13,0.0,2.692,63.39,57.75,0.0368,0.0609,0.0759,0.0403,0.0484,0.0441,0.0005,0.001,0.0011,0.0021,0.0019,0.0005,
7118.0,0.008,67.91,0.071,4.24,0.0,2.686,66.81,57.51,0.0293,0.0501,0.0586,0.036,0.0409,0.0354,0.0003,0.0006,0.0006,0.0016,0.0014,0.0004,
7118.5,0.012,72.64,0.068,4.39,0.049,2.683,73.61,57.1,0.0309,0.0532,0.0229,0.0223,0.0171,0.0237,0.0003,0.0004,0.0003,0.0013,0.0007,0.0006,0.0015584136126562953
7119.0,0.014,76.72,0.066,4.5,0.047,2.681,87.38,56.64,0.028,0.0439,0.0186,0.0208,0.0152,0.0218,0.0002,0.0003,0.0002,0.001,0.0006,0.0006,0.0016115434700623155
7119.5,0.015,79.9,0.066,4.56,0.048,2.678,104.75,56.31,0.0291,0.0457,0.0183,0.0216,0.0154,0.0222,0.0002,0.0003,0.0002,0.001,0.0006,0.0005,0.001672235201112926
7120.0,0.017,76.69,0.068,4.62,0.049,2.675,125.93,55.71,0.0317,0.0466,0.018,0.0231,0.0157,0.0242,0.0003,0.0002,0.0002,0.0009,0.0005,0.0006,0.0019471904961392283
7120.5,0.02,71.64,0.069,4.74,0.051,2.668,141.95,54.91,0.0329,0.039,0.018,0.0248,0.0166,0.0261,0.0003,0.0002,0.0003,0.0007,0.0005,0.0006,0.0023521343246102333
7121.0,0.022,65.91,0.063,4.79,0.047,2.659,155.79,54.16,0.0257,0.029,0.0168,0.0211,0.0149,0.0216,0.0002,0.0001,0.0002,0.0005,0.0005,0.0004,0.0019048424437642097
7121.5,0.029,59.79,0.055,4.9,0.044,2.653,172.87,53.26,0.0139,0.0123,0.0099,0.0146,0.0096,0.0155,0.0001,0.0001,0.0001,0.0002,0.0002,0.0004,0.0008633678080514073
7122.0,0.035,53.0,0.052,5.03,0.045,2.647,188.37,52.44,0.0083,0.0061,0.0071,0.0119,0.0075,0.0133,0.0,0.0,0.0001,0.0001,0.0001,0.0003,0.0004109293222427368
7122.5,0.038,47.26,0.051,5.0,0.045,2.645,198.48,52.18,0.0068,0.0056,0.0063,0.0109,0.0066,0.0125,0.0,0.0,0.0001,0.0001,0.0001,0.0003,0.00034055739524774253
7123.0,0.04,45.78,0.052,4.73,0.047,2.646,208.89,52.7,0.0094,0.0114,0.0069,0.0118,0.0068,0.0129,0.0001,0.0001,0.0001,0.0001,0.0,0.0004,0.000672394409775734
7123.5,0.04,48.17,0.052,4.43,0.047,2.65,219.57,53.45,0.0145,0.0232,0.0079,0.0122,0.0067,0.0124,0.0001,0.0001,0.0001,0.0001,0.0,0.0004,0.0009930772939696908
7124.0,0.038,51.86,0.052,4.34,0.046,2.653,222.4,53.84,0.0174,0.0297,0.0088,0.0124,0.0069,0.0123,0.0001,0.0001,0.0001,0.0001,0.0001,0.0004,0.0008951487834565341
7124.5,0.032,54.87,0.051,4.33,0.043,2.654,217.34,54.06,0.02,0.0373,0.0118,0.0129,0.0079,0.0122,0.0002,0.0001,0.0001,0.0002,0.0001,0.0003,0.0008784484816715121
7125.0,0.028,56.62,0.051,4.32,0.041,2.654,212.98,54.21,0.0228,0.0459,0.015,0.0137,0.0091,0.0126,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0008941051783040166
7125.5,0.025,57.72,0.05,4.31,0.04,2.654,229.4,54.19,0.0241,0.0534,0.0173,0.0134,0.0095,0.0123,0.0003,0.0002,0.0002,0.0003,0.0002,0.0002,0.0008599449647590518
7126.0,0.026,58.69,0.05,4.36,0.04,2.655,250.84,54.01,0.0214,0.0472,0.0149,0.0126,0.0088,0.0121,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0009028349886648357
