DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RESSHAL_N,RHOB_N,SP_N,K_SDR_N_PRE,K_GD_N_PRE
1833,8.88,0.218,109.24,96.76,0.313,-999.25,0.27,2.67,1.026,-999.25,101.91,,
1833.5,8.81,0.227,107.15,88.38,0.308,-999.25,0.271,3.06,1.053,-999.25,101.87,,
1834,8.65,0.247,107.76,99.53,0.306,-999.25,0.278,2.68,1.018,-999.25,101.91,,
1834.5,9.31,0.277,109.23,99.34,0.309,-999.25,0.293,2.77,0.961,-999.25,101.91,,
1835,10.36,0.287,112.74,110.62,0.376,-999.25,0.334,2.45,0.891,-999.25,101.87,,
1835.5,9.7,0.281,114.56,108.98,0.371,-999.25,0.329,2.69,0.926,-999.25,101.87,,
1836,9.38,0.267,114.28,112.57,0.339,-999.25,0.305,2.96,0.932,-999.25,101.87,,
1836.5,9.16,0.268,115.3,88.32,0.313,-999.25,0.291,3.33,0.919,-999.25,101.8,,
1837,8.81,0.277,114.74,108.6,0.318,-999.25,0.298,2.79,0.89,-999.25,101.69,,
1837.5,9,0.288,115.83,100.47,0.336,-999.25,0.313,2.72,0.865,-999.25,101.25,,
1838,9.58,0.308,116.64,94.62,0.332,-999.25,0.32,2.63,0.837,-999.25,101.25,,
1838.5,10.56,0.327,116.95,102.3,0.346,-999.25,0.337,2.63,0.827,-999.25,101.25,,
1839,10.88,0.331,117.06,84.79,0.406,-999.25,0.37,2.77,0.829,-999.25,101.25,,
1839.5,10.48,0.306,116.66,98.52,0.382,-999.25,0.346,2.83,0.86,-999.25,101.25,,
1840,10.54,0.289,115.53,94.74,0.383,-999.25,0.339,3.02,0.879,-999.25,101.25,,
1840.5,10.57,0.284,115.23,96.13,0.339,-999.25,0.313,3,0.891,-999.25,101.02,,
1841,10.09,0.294,114.57,94.8,0.351,-999.25,0.324,3.03,0.9,-999.25,101.25,,
1841.5,10.61,0.289,115.25,91.91,0.345,-999.25,0.318,3.03,0.91,-999.25,101.25,,
1842,10.36,0.26,115.61,93.48,0.336,-999.25,0.3,3.02,0.932,-999.25,101.21,,
1842.5,10.39,0.229,115.22,95.69,0.343,-999.25,0.292,2.7,0.961,-999.25,101.21,,
1843,9.36,0.213,115.2,106.15,0.359,-999.25,0.295,2.64,0.964,-999.25,101.18,,
1843.5,9.73,0.242,114.55,80.5,0.342,-999.25,0.296,2.53,0.968,-999.25,101.32,,
1844,9.8,0.277,115.12,93.1,0.317,-999.25,0.298,2.52,0.978,-999.25,101.87,,
1844.5,9.08,0.289,115.12,97.58,0.337,-999.25,0.314,2.44,0.96,-999.25,101.87,,
1845,9.59,0.261,114.41,91.97,0.361,-999.25,0.315,2.61,0.997,-999.25,101.87,,
1845.5,9.24,0.238,113.2,98.77,0.296,-999.25,0.269,2.77,1.038,-999.25,101.87,,
1846,8.42,0.226,107.58,105.14,0.298,-999.25,0.264,2.96,1.091,-999.25,102.13,,
1846.5,8.49,0.25,102.25,99.78,0.244,-999.25,0.247,3.3,1.168,-999.25,102.46,,
1847,8.01,0.277,104.41,88.95,0.248,-999.25,0.263,3.31,1.118,-999.25,102.28,,
1847.5,8.43,0.326,104.71,92.35,0.294,-999.25,0.31,2.67,0.975,-999.25,101.99,,
1848,9.08,0.345,109.71,98.4,0.362,-999.25,0.354,2.66,0.928,-999.25,101.62,,
1848.5,9.11,0.358,115.13,94.62,0.367,-999.25,0.363,2.81,0.944,-999.25,101.73,,
1849,8.89,0.384,114.41,97.7,0.335,-999.25,0.36,2.79,0.92,-999.25,101.4,,
1849.5,9.22,0.422,115.5,95.18,0.394,-999.25,0.408,2.4,0.86,-999.25,101.43,,
1850,9.97,0.432,117.44,97.7,0.375,-999.25,0.405,2.6,0.874,-999.25,101.4,,
1850.5,10.39,0.408,116.71,96.13,0.312,-999.25,0.363,2.65,0.886,-999.25,101.32,,
1851,10,0.394,115.94,96.82,0.306,-999.25,0.353,2.83,0.915,-999.25,101.25,,
1851.5,9.02,0.401,116.21,95.25,0.364,-999.25,0.383,2.56,0.904,-999.25,101.25,,
1852,9.28,0.408,115.73,94.62,0.362,-999.25,0.386,2.54,0.89,-999.25,101.25,,
1852.5,9.42,0.377,116.24,99.72,0.342,-999.25,0.36,2.69,0.886,-999.25,101.25,,
1853,9.46,0.332,116.49,91.72,0.351,-999.25,0.342,2.79,0.906,-999.25,101.25,,
1853.5,8.77,0.287,116.35,91.21,0.33,-999.25,0.309,2.52,0.876,-999.25,101.32,,
1854,9.1,0.273,116.25,99.21,0.327,-999.25,0.301,2.32,0.853,-999.25,101.47,,
1854.5,9.55,0.275,116.34,93.8,0.31,-999.25,0.293,2.59,0.862,-999.25,101.69,,
1855,9.45,0.285,115.14,106.71,0.315,-999.25,0.3,2.76,0.89,-999.25,101.8,,
1855.5,9.19,0.293,116.49,86.11,0.34,-999.25,0.317,2.94,0.891,-999.25,101.51,,
1856,9.33,0.306,117.81,98.33,0.339,-999.25,0.323,2.56,0.855,-999.25,101.8,,
1856.5,9.95,0.315,117.45,100.73,0.34,-999.25,0.328,2.34,0.813,-999.25,101.29,,
1857,9.92,0.303,117.82,90.84,0.339,-999.25,0.322,2.25,0.83,-999.25,101.25,,
1857.5,10.9,0.302,116.67,95.81,0.301,-999.25,0.302,2.76,0.867,-999.25,101.25,,
1858,10.27,0.322,115.86,105.58,0.324,-999.25,0.323,2.99,0.909,-999.25,101.25,,
1858.5,10.13,0.357,115.8,90.33,0.342,-999.25,0.35,3.3,0.933,-999.25,101.25,,
1859,8.4,0.361,115.95,105.07,0.34,-999.25,0.351,2.82,0.917,-999.25,101.25,,
1859.5,9.06,0.33,116.06,89.32,0.326,-999.25,0.328,2.63,0.892,-999.25,101.4,,
1860,9.12,0.294,116.61,96.88,0.357,-999.25,0.327,2.58,0.915,-999.25,101.25,,
1860.5,8.52,0.276,116.13,96.76,0.338,-999.25,0.309,2.52,0.916,-999.25,101.25,,
1861,8.7,0.282,116.2,94.87,0.364,-999.25,0.326,2.54,0.908,-999.25,101.25,,
1861.5,8.89,0.288,116.31,98.77,0.352,-999.25,0.322,2.59,0.913,-999.25,101.25,,
1862,8.95,0.282,116.61,85.42,0.391,-999.25,0.341,2.58,0.915,-999.25,101.25,,
1862.5,8.98,0.266,115.93,86.61,0.376,-999.25,0.326,2.64,0.922,-999.25,101.25,,
1863,8.74,0.255,115.75,89.32,0.364,-999.25,0.314,2.61,0.931,-999.25,101.14,,
1863.5,8.7,0.26,115.27,89.83,0.342,-999.25,0.304,2.65,0.941,-999.25,101.25,,
1864,8.64,0.268,115.33,107.78,0.325,-999.25,0.298,2.72,0.942,-999.25,101.25,,
1864.5,8.71,0.271,116.46,99.15,0.333,-999.25,0.304,2.64,0.929,-999.25,101.25,,
1865,8.65,0.269,116.03,101.36,0.365,-999.25,0.321,2.47,0.907,-999.25,101.07,,
1865.5,8.77,0.263,116.06,87.81,0.351,-999.25,0.31,2.6,0.95,-999.25,100.99,,
1866,8.69,0.266,115.36,101.29,0.337,-999.25,0.304,2.67,0.979,-999.25,100.81,,
1866.5,8.73,0.268,114.18,97.26,0.313,-999.25,0.291,2.7,0.991,-999.25,101.25,,
1867,8.66,0.266,115.91,99.34,0.289,-999.25,0.278,2.72,0.987,-999.25,101.25,,
1867.5,8.67,0.267,116.5,96.51,0.329,-999.25,0.3,2.64,0.942,-999.25,101.21,,
1868,9,0.264,115.9,91.21,0.333,-999.25,0.3,2.73,0.968,-999.25,101.25,,
1868.5,8.56,0.261,116.07,96.51,0.321,-999.25,0.293,2.82,1.027,-999.25,101.14,,
1869,8.47,0.245,110.31,95.62,0.329,-999.25,0.29,2.92,1.041,-999.25,101.18,,
1869.5,8.61,0.234,109.51,90.4,0.296,-999.25,0.267,3.05,1.062,-999.25,101.25,,
1870,8.47,0.233,109.52,97.26,0.299,-999.25,0.268,2.96,1.078,-999.25,101.21,,
1870.5,8.39,0.239,111.02,99.85,0.322,-999.25,0.284,2.74,1.063,-999.25,100.81,,
1871,8.38,0.246,113.15,88.32,0.336,-999.25,0.294,2.64,1.054,-999.25,100.66,,
1871.5,8.38,0.25,113.61,90.65,0.35,-999.25,0.304,2.47,1.044,-999.25,100.7,,
1872,8.4,0.258,114.12,104.44,0.322,-999.25,0.292,2.58,1.067,-999.25,100.74,,
1872.5,8.36,0.26,115.55,94.99,0.322,-999.25,0.293,2.68,1.077,-999.25,100.92,,
1873,8.36,0.25,111.94,87.81,0.364,-999.25,0.312,2.81,1.08,-999.25,100.7,,
1873.5,8.35,0.231,110.4,91.91,0.326,-999.25,0.283,2.78,1.099,-999.25,100.81,,
1874,8.3,0.22,107.12,92.73,0.28,-999.25,0.252,2.89,1.119,-999.25,100.82,,
1874.5,8.31,0.229,105.22,90.65,0.278,-999.25,0.255,2.98,1.091,-999.25,100.94,,
1875,8.37,0.243,105.47,104.76,0.305,-999.25,0.276,2.91,1.053,-999.25,100.82,,
1875.5,8.38,0.251,112.24,89.7,0.384,-999.25,0.324,2.88,1.045,-999.25,100.63,,
1876,8.32,0.252,114.48,93.67,0.348,-999.25,0.304,2.79,1.031,-999.25,100.07,,
1876.5,8.32,0.259,115.52,84.41,0.31,-999.25,0.286,2.72,1.025,-999.25,100.29,,
1877,8.36,0.266,115.25,96.95,0.342,-999.25,0.306,2.62,0.994,-999.25,100.37,,
1877.5,8.36,0.27,116.46,99.91,0.404,-999.25,0.344,2.46,0.92,-999.25,100.22,,
1878,8.48,0.268,116.09,100.1,0.387,-999.25,0.333,2.57,0.913,-999.25,100.07,,
1878.5,8.35,0.262,115.81,103.69,0.343,-999.25,0.305,2.79,0.954,-999.25,100,,
1879,8.32,0.264,115.32,81.01,0.338,-999.25,0.303,2.99,0.975,-999.25,100.26,,
1879.5,8.38,0.268,114.81,95.44,0.326,-999.25,0.298,3.05,0.955,-999.25,100.55,,
1880,8.38,0.266,116.69,110.11,0.33,-999.25,0.3,2.86,0.926,-999.25,100.63,,
1880.5,8.39,0.264,115.95,84.28,0.343,-999.25,0.306,2.66,0.89,-999.25,100.4,,
1881,8.55,0.262,116.9,105.2,0.367,-999.25,0.319,2.68,0.905,-999.25,100.44,,
1881.5,8.42,0.271,117.8,93.1,0.367,-999.25,0.323,2.65,0.871,-999.25,100.63,,
1882,8.49,0.268,116.97,97.51,0.359,-999.25,0.317,2.64,0.842,-999.25,100.63,,
1882.5,8.42,0.261,117.19,101.8,0.38,-999.25,0.326,2.63,0.875,-999.25,100.63,,
1883,8.42,0.254,117.4,95.37,0.368,-999.25,0.316,2.65,0.902,-999.25,100.63,,
1883.5,8.42,0.257,117.34,112.01,0.363,-999.25,0.314,2.63,0.88,-999.25,100.33,,
1884,8.4,0.26,118.36,94.62,0.358,-999.25,0.313,2.6,0.866,-999.25,100.51,,
1884.5,8.47,0.269,117.94,93.86,0.371,-999.25,0.324,2.53,0.863,-999.25,100.63,,
1885,8.61,0.265,118.33,92.41,0.401,-999.25,0.34,2.45,0.892,-999.25,100.63,,
1885.5,8.6,0.268,117.1,86.3,0.412,-999.25,0.348,2.68,0.903,-999.25,100.55,,
1886,8.7,0.263,116.76,88.95,0.369,-999.25,0.32,2.81,0.945,-999.25,100.59,,
1886.5,8.52,0.25,115.07,96.88,0.383,-999.25,0.323,2.63,0.937,-999.25,100.26,,
1887,8.27,0.23,110.44,85.17,0.342,-999.25,0.291,2.57,0.935,-999.25,100.63,,
1887.5,8.16,0.215,110.47,93.17,0.286,-999.25,0.253,2.92,1.004,-999.25,100.48,,
1888,8.26,0.227,109.74,80.25,0.283,-999.25,0.257,2.73,0.959,-999.25,100.37,,
1888.5,8.27,0.246,110.38,99.53,0.375,-999.25,0.317,2.49,0.899,-999.25,100.33,,
1889,8.3,0.263,115.24,89.7,0.373,-999.25,0.323,2.52,0.887,-999.25,100.31,,
1889.5,8.31,0.264,114.66,97.01,0.353,-999.25,0.312,2.11,0.879,-999.25,100.55,,
1890,8.31,0.259,114.41,98.4,0.353,-999.25,0.31,2.46,0.879,-999.25,100.48,,
1890.5,8.07,0.257,113.72,88.95,0.326,-999.25,0.294,2.54,0.857,-999.25,100.35,,
1891,8.47,0.259,113.36,92.35,0.342,-999.25,0.303,2.56,0.821,-999.25,100.04,,
1891.5,8.47,0.266,114.55,94.99,0.343,-999.25,0.307,2.62,0.812,-999.25,100,,
1892,8.55,0.265,117.93,89.89,0.37,-999.25,0.322,2.55,0.787,-999.25,100.26,,
1892.5,9.11,0.263,117.83,99.53,0.366,-999.25,0.319,2.61,0.765,-999.25,100.27,,
1893,9.14,0.259,119.21,91.21,0.377,-999.25,0.323,2.56,0.749,-999.25,100.59,,
1893.5,8.96,0.262,118.7,95.37,0.34,-999.25,0.304,2.48,0.748,-999.25,100.44,,
1894,9.43,0.266,117.48,79.12,0.389,-999.25,0.333,2.56,0.741,-999.25,100.33,,
1894.5,8.73,0.27,119.11,93.61,0.473,-999.25,0.385,2.6,0.73,-999.25,100.39,,
1895,9.08,0.267,118.39,88.95,0.452,-999.25,0.371,2.5,0.739,-999.25,100.59,,
1895.5,9.01,0.263,118.6,105.07,0.373,-999.25,0.323,2.69,0.79,-999.25,100.63,,
1896,8.53,0.259,116.54,91.21,0.328,-999.25,0.296,2.95,0.813,-999.25,100.55,,
1896.5,8.72,0.262,115.69,91.28,0.38,-999.25,0.326,2.55,0.781,-999.25,100.63,,
1897,8.47,0.262,117.58,87.43,0.426,-999.25,0.354,2.51,0.753,-999.25,100.63,,
1897.5,8.52,0.261,117.21,88.63,0.381,-999.25,0.327,2.42,0.746,-999.25,100.63,,
1898,8.47,0.26,116.47,90.84,0.392,-999.25,0.333,2.4,0.754,-999.25,100.63,,
1898.5,8.47,0.259,116.66,83.4,0.389,-999.25,0.33,2.17,0.726,-999.25,100.63,,
1899,8.4,0.268,116.67,89.7,0.376,-999.25,0.326,2.21,0.689,-999.25,100.63,,
1899.5,8.5,0.276,117.38,85.86,0.409,-999.25,0.349,2.31,0.676,-999.25,100.99,,
1900,8.46,0.294,118.77,89.7,0.476,-999.25,0.396,2.12,0.648,-999.25,101.21,,
1900.5,8.75,0.305,120.34,80,0.464,-999.25,0.393,1.85,0.602,-999.25,101.25,,
1901,9.51,0.319,121.26,85.17,0.539,-999.25,0.443,1.66,0.569,-999.25,101.29,,
1901.5,9.47,0.327,125.21,89.2,0.474,-999.25,0.407,1.56,0.551,-999.25,101.76,,
1902,9.07,0.336,132.6,101.04,0.481,-999.25,0.415,1.43,0.529,-999.25,101.84,,
1902.5,8.82,0.324,133.35,94.24,0.5,-999.25,0.421,1.26,0.515,-999.25,101.29,,
1903,9.83,0.312,132,96.63,0.385,-999.25,0.35,1.6,0.593,-999.25,101.25,,
1903.5,8.37,0.29,128.01,104.07,0.35,-999.25,0.321,2.33,0.678,-999.25,101.21,,
1904,8.4,0.284,120.22,90.27,0.347,-999.25,0.317,2.79,0.73,-999.25,100.77,,
1904.5,8.53,0.279,117.32,91.59,0.345,-999.25,0.314,2.42,0.72,-999.25,100.66,,
1905,8.44,0.285,124.41,103.69,0.375,-999.25,0.333,1.92,0.713,-999.25,100.63,,
1905.5,8.5,0.294,125.74,111.25,0.406,-999.25,0.354,1.63,0.695,-999.25,100.63,,
1906,8.77,0.299,127.25,103.56,0.38,-999.25,0.342,1.39,0.671,-999.25,100.63,,
1906.5,8.52,0.303,130.99,113.14,0.397,-999.25,0.353,1.38,0.686,-999.25,100.77,,
1907,8.41,0.293,132.22,102.18,0.411,-999.25,0.357,1.4,0.671,-999.25,100.66,,
1907.5,8.65,0.294,129.01,109.67,0.415,-999.25,0.36,1.4,0.677,-999.25,100.63,,
1908,8.45,0.296,127.54,97.26,0.417,-999.25,0.362,1.69,0.727,-999.25,100.74,,
1908.5,8.57,0.305,127.07,95.75,0.397,-999.25,0.354,1.89,0.746,-999.25,101.03,,
1909,9.32,0.292,120.19,86.68,0.381,-999.25,0.339,1.96,0.729,-999.25,100.77,,
1909.5,9.92,0.276,120.24,87.81,0.397,-999.25,0.342,2.06,0.73,-999.25,100.86,,
1910,9.62,0.262,119.63,92.73,0.347,-999.25,0.307,2.16,0.732,-999.25,100.81,,
1910.5,10.12,0.26,118.4,93.48,0.367,-999.25,0.318,2.15,0.71,-999.25,100.66,,
1911,10.39,0.26,119.94,94.05,0.39,-999.25,0.331,2.19,0.695,-999.25,100.92,,
1911.5,11.15,0.267,119.48,90.08,0.372,-999.25,0.324,2.28,0.684,-999.25,100.88,,
1912,10.93,0.287,120.89,92.35,0.381,-999.25,0.337,2.35,0.688,-999.25,101.06,,
1912.5,10.77,0.321,120.94,108.22,0.395,-999.25,0.36,2.24,0.677,-999.25,101.25,,
1913,11.16,0.352,119.77,95.37,0.383,-999.25,0.368,2.22,0.679,-999.25,101.25,,
1913.5,10.88,0.363,121,95.25,0.386,-999.25,0.375,2.25,0.688,-999.25,101.25,,
1914,10.45,0.341,121.68,108.23,0.368,-999.25,0.355,2.26,0.67,-999.25,101.1,,
1914.5,10.65,0.318,121.12,88.95,0.366,-999.25,0.343,2.28,0.662,-999.25,101.06,,
1915,10.27,0.3,120.09,92.73,0.412,-999.25,0.36,2.31,0.682,-999.25,101.21,,
1915.5,10.02,0.297,120.07,115.09,0.371,-999.25,0.336,2.37,0.672,-999.25,101.25,,
1916,10.12,0.289,118.68,107.47,0.331,-999.25,0.311,2.24,0.66,-999.25,101.25,,
1916.5,10.35,0.313,118.63,97.26,0.317,-999.25,0.315,2.06,0.66,-999.25,101.18,,
1917,10.77,0.362,119.34,104.38,0.366,-999.25,0.364,2.11,0.644,-999.25,101.25,,
1917.5,10.75,0.401,121.54,96.51,0.401,-999.25,0.401,1.79,0.606,-999.25,101.25,,
1918,11.23,0.371,122.91,101.04,0.383,-999.25,0.377,1.76,0.588,-999.25,101.25,,
1918.5,11.46,0.3,121.59,109.36,0.38,-999.25,0.342,2.2,0.634,-999.25,101.43,,
1919,8.67,0.264,121.82,99.15,0.348,-999.25,0.309,2.61,0.667,-999.25,101.25,,
1919.5,9.8,0.295,118.52,87.43,0.398,-999.25,0.35,1.94,0.608,-999.25,101.21,,
1920,10.64,0.334,119.49,102.18,0.389,-999.25,0.363,1.7,0.588,-999.25,101.18,,
1920.5,11.54,0.346,121.46,98.71,0.348,-999.25,0.347,2.21,0.613,-999.25,101.13,,
1921,10.87,0.327,120.67,97.26,0.386,-999.25,0.358,2.6,0.625,-999.25,101.25,,
1921.5,10.27,0.329,119.73,85.86,0.338,-999.25,0.334,2.62,0.619,-999.25,101.18,,
1922,10.7,0.337,121.27,90.46,0.337,-999.25,0.337,2.35,0.598,-999.25,101.18,,
1922.5,11.46,0.357,121.13,109.36,0.385,-999.25,0.371,2.16,0.573,-999.25,101.25,,
1923,11.03,0.36,120.06,94.68,0.403,-999.25,0.382,2.24,0.594,-999.25,101.21,,
1923.5,11.64,0.36,122.65,91.59,0.36,-999.25,0.36,2.16,0.612,-999.25,101.25,,
1924,11.71,0.337,122.25,94.37,0.38,-999.25,0.359,2.29,0.604,-999.25,101.36,,
1924.5,10.44,0.332,123.35,79.87,0.575,-999.25,0.469,1.94,0.602,-999.25,101.32,,
1925,10.43,0.355,125.11,76.09,0.551,-999.25,0.463,1.8,0.596,-999.25,101.25,,
1925.5,10.59,0.404,126.85,92.73,0.517,-999.25,0.464,1.76,0.597,-999.25,101.52,,
1926,10.09,0.448,127.35,77.61,0.433,-999.25,0.441,1.85,0.606,-999.25,101.87,,
1926.5,8.65,0.462,127.85,97.64,0.466,-999.25,0.464,1.72,0.602,-999.25,101.87,,
1927,8.83,0.45,127.86,90.71,0.45,-999.25,0.45,1.6,0.597,-999.25,101.87,,
1927.5,9.21,0.411,126.93,104.82,0.371,-999.25,0.392,1.66,0.603,-999.25,101.87,,
1928,8.36,0.381,125.7,91.34,0.402,-999.25,0.392,1.68,0.599,-999.25,101.87,,
1928.5,8.51,0.365,125.85,108.23,0.376,-999.25,0.371,1.6,0.587,-999.25,101.87,,
1929,8.81,0.36,126.72,104.19,0.448,-999.25,0.406,1.54,0.577,-999.25,101.87,,
1929.5,9.06,0.356,127.66,112,0.438,-999.25,0.399,1.55,0.585,-999.25,101.91,,
1930,9.55,0.357,132.41,99.28,0.466,-999.25,0.415,1.34,0.553,-999.25,102.03,,
1930.5,9.96,0.368,136.36,107.47,0.499,-999.25,0.438,1.19,0.535,-999.25,102.02,,
1931,9.02,0.361,135.07,114.21,0.505,-999.25,0.439,1.24,0.544,-999.25,102.21,,
1931.5,9.13,0.334,132.53,109.74,0.41,-999.25,0.374,1.36,0.588,-999.25,101.87,,
1932,8.82,0.302,127.25,94.62,0.379,-999.25,0.343,1.87,0.671,-999.25,101.87,,
1932.5,8.78,0.287,123.39,94.43,0.441,-999.25,0.372,2.17,0.712,-999.25,101.8,,
1933,9.22,0.286,122.41,97.64,0.438,-999.25,0.37,1.98,0.722,-999.25,101.65,,
1933.5,9.1,0.286,121.31,91.59,0.433,-999.25,0.367,1.78,0.732,-999.25,101.58,,
1934,8.77,0.279,121.32,89.32,0.442,-999.25,0.37,1.91,0.753,-999.25,101.69,,
1934.5,8.64,0.277,121.45,92.35,0.444,-999.25,0.37,1.94,0.767,-999.25,101.48,,
1935,8.58,0.276,120.89,84.66,0.394,-999.25,0.34,1.97,0.775,-999.25,101.25,,
1935.5,8.55,0.271,121.59,88.19,0.457,-999.25,0.376,1.98,0.777,-999.25,101.25,,
1936,8.47,0.269,121.51,77.61,0.459,-999.25,0.376,1.94,0.745,-999.25,101.25,,
1936.5,8.44,0.26,120.11,86.43,0.481,-999.25,0.387,2,0.777,-999.25,101.25,,
1937,8.47,0.261,120.49,93.86,0.375,-999.25,0.323,2.19,0.806,-999.25,101.58,,
1937.5,8.64,0.261,120.05,80.63,0.347,-999.25,0.307,2.11,0.771,-999.25,101.62,,
1938,8.48,0.263,120.38,98.08,0.372,-999.25,0.322,1.98,0.745,-999.25,102.06,,
1938.5,8.64,0.263,120.84,94.62,0.421,-999.25,0.351,1.96,0.749,-999.25,102.5,,
1939,8.44,0.264,120.6,81.89,0.375,-999.25,0.324,1.99,0.745,-999.25,102.28,,
1939.5,8.58,0.269,120.48,91.21,0.393,-999.25,0.337,1.89,0.723,-999.25,102.5,,
1940,8.51,0.279,121.69,99.91,0.403,-999.25,0.347,1.8,0.7,-999.25,102.5,,
1940.5,8.51,0.284,122.66,94.99,0.437,-999.25,0.369,1.72,0.677,-999.25,102.5,,
1941,8.65,0.285,124.12,78.74,0.438,-999.25,0.37,1.71,0.659,-999.25,102.83,,
1941.5,8.73,0.283,126.07,96.44,0.441,-999.25,0.371,1.69,0.638,-999.25,103.12,,
1942,8.7,0.284,123.94,107.47,0.399,-999.25,0.346,1.75,0.639,-999.25,103.12,,
1942.5,8.69,0.283,123.78,94.62,0.406,-999.25,0.35,1.93,0.679,-999.25,103.05,,
1943,8.51,0.285,123.77,90.52,0.36,-999.25,0.325,2.1,0.673,-999.25,102.9,,
1943.5,8.6,0.286,122.91,85.54,0.44,-999.25,0.371,1.94,0.638,-999.25,102.93,,
1944,8.67,0.285,123.04,76.72,0.453,-999.25,0.378,1.77,0.629,-999.25,103.16,,
1944.5,8.64,0.294,121.55,94.99,0.397,-999.25,0.349,1.58,0.627,-999.25,103.52,,
1945,8.7,0.303,126.04,108.03,0.346,-999.25,0.325,1.58,0.618,-999.25,103.75,,
1945.5,8.74,0.336,130.82,121.83,0.449,-999.25,0.397,1.31,0.565,-999.25,103.35,,
1946,9.48,0.372,143.25,108.22,0.521,-999.25,0.453,1.3,0.533,-999.25,103.38,,
1946.5,9.83,0.399,150,125.24,0.616,-999.25,0.519,0.92,0.48,-999.25,103.71,,
1947,9.02,0.384,149.54,128.64,0.663,-999.25,0.542,0.86,0.488,-999.25,103.6,,
1947.5,8.52,0.339,132.47,122.59,0.445,-999.25,0.396,1.31,0.644,-999.25,103.42,,
1948,8.42,0.292,126.42,102.93,0.338,-999.25,0.316,2.75,0.87,-999.25,103.42,,
1948.5,8.31,0.271,117.63,94.62,0.289,-999.25,0.28,3.01,0.933,-999.25,103.28,,
1949,8.38,0.259,115.99,100.35,0.336,-999.25,0.3,2.43,0.901,-999.25,103.42,,
1949.5,8.34,0.259,117.17,100.29,0.296,-999.25,0.278,1.96,0.879,-999.25,103.52,,
1950,8.38,0.256,118.18,86.49,0.342,-999.25,0.302,1.81,0.858,-999.25,103.35,,
1950.5,8.42,0.256,119.17,88.19,0.389,-999.25,0.329,1.72,0.866,-999.25,103.12,,
1951,8.51,0.254,119.74,93.1,0.389,-999.25,0.329,1.72,0.86,-999.25,103.12,,
1951.5,8.71,0.255,117.82,91.21,0.343,-999.25,0.302,1.82,0.847,-999.25,103.2,,
1952,8.77,0.259,118.17,89.39,0.35,-999.25,0.308,1.85,0.841,-999.25,103.12,,
1952.5,8.71,0.267,118.06,93.48,0.331,-999.25,0.301,1.89,0.825,-999.25,103.52,,
1953,8.67,0.271,119.17,114.34,0.348,-999.25,0.312,2,0.808,-999.25,103.38,,
1953.5,8.93,0.266,119.03,99.15,0.36,-999.25,0.317,2.06,0.787,-999.25,103.24,,
1954,9.17,0.257,119.27,87.12,0.346,-999.25,0.305,2.11,0.761,-999.25,103.35,,
1954.5,8.78,0.257,119.35,94.99,0.344,-999.25,0.304,2.08,0.753,-999.25,103.75,,
1955,9.22,0.262,117.89,92.73,0.311,-999.25,0.288,2.04,0.743,-999.25,103.75,,
1955.5,8.91,0.275,118.12,113.14,0.349,-999.25,0.314,2.19,0.739,-999.25,103.75,,
1956,9.19,0.281,118.86,88.95,0.35,-999.25,0.317,1.98,0.699,-999.25,103.75,,
1956.5,9.27,0.291,120.06,100.66,0.355,-999.25,0.325,1.78,0.66,-999.25,103.75,,
1957,9.76,0.292,120.39,100.98,0.381,-999.25,0.339,1.64,0.646,-999.25,104.08,,
1957.5,9.74,0.281,120.21,82.14,0.424,-999.25,0.36,1.92,0.676,-999.25,104.34,,
1958,9.29,0.272,119.58,86.68,0.385,-999.25,0.333,2.1,0.694,-999.25,104.34,,
1958.5,9.24,0.255,119.53,99.03,0.346,-999.25,0.304,2.16,0.677,-999.25,104.22,,
1959,9.06,0.257,117.77,88.19,0.377,-999.25,0.323,2.02,0.667,-999.25,103.79,,
1959.5,9.16,0.254,118.48,102.3,0.379,-999.25,0.323,1.99,0.662,-999.25,104.22,,
1960,8.99,0.26,118.52,94.99,0.365,-999.25,0.317,2.03,0.651,-999.25,104.37,,
1960.5,8.98,0.272,120.42,81.39,0.376,-999.25,0.328,1.77,0.624,-999.25,103.75,,
1961,9.14,0.282,122.13,96.7,0.361,-999.25,0.324,1.55,0.582,-999.25,103.75,,
1961.5,9.99,0.287,123.13,88.19,0.383,-999.25,0.338,1.52,0.567,-999.25,103.75,,
1962,9.59,0.275,125.34,88.63,0.376,-999.25,0.329,1.65,0.569,-999.25,103.75,,
1962.5,9.67,0.274,124.89,93.1,0.458,-999.25,0.377,1.73,0.57,-999.25,104.19,,
1963,9.35,0.276,124.71,73.45,0.378,-999.25,0.331,1.86,0.573,-999.25,104.22,,
1963.5,9.4,0.29,123.65,94.17,0.435,-999.25,0.37,2.08,0.576,-999.25,104.37,,
1964,9.33,0.287,124.83,88.19,0.354,-999.25,0.322,1.89,0.544,-999.25,104.34,,
1964.5,9.65,0.287,126.14,94.18,0.411,-999.25,0.354,1.68,0.522,-999.25,104.37,,
1965,9.74,0.285,126.82,91.97,0.39,-999.25,0.342,1.59,0.538,-999.25,104.37,,
1965.5,9.71,0.296,127.32,98.77,0.407,-999.25,0.356,1.95,0.549,-999.25,104.34,,
1966,9.74,0.326,129.79,95.59,0.371,-999.25,0.349,1.52,0.539,-999.25,104.3,,
