DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE
5150.5,8.09,0.002,-999.25,107.55,0.171,4.08,0.121,7.16,2.707,-999.25,-999.25,
5151,8.07,-0.046,-999.25,102.11,0.085,4.44,0.068,9.2,2.788,-999.25,-999.25,
5151.5,7.92,-0.08,-999.25,77.46,0.031,4.59,0.061,19.49,2.848,-999.25,-999.25,
5152,7.87,-0.087,-999.25,53.87,0.015,4.41,0.062,21.01,2.859,-999.25,-999.25,
5152.5,7.81,-0.065,-999.25,41.72,0.014,4.05,0.047,19.08,2.822,-999.25,-999.25,
5153,7.91,-0.029,-999.25,53.23,0.069,3.77,0.053,6.12,2.759,-999.25,-999.25,
5153.5,7.99,-0.001,-999.25,65.56,0.134,3.59,0.095,6.33,2.712,-999.25,-999.25,
5154,8.05,0.018,-999.25,76.58,0.126,3.48,0.09,5.83,2.679,-999.25,-999.25,
5154.5,8.1,0.036,-999.25,89.22,0.097,3.29,0.073,5.4,2.649,-999.25,-999.25,
5155,7.95,0.06,-999.25,104.29,0.114,3.1,0.091,4.86,2.607,-999.25,-999.25,
5155.5,7.86,0.077,-999.25,100.48,0.127,2.97,0.105,4.16,2.579,-999.25,-999.25,
5156,7.69,0.083,-999.25,91.17,0.111,2.94,0.098,3.94,2.568,-999.25,-999.25,
5156.5,7.73,0.082,-999.25,87.28,0.09,2.98,0.086,3.38,2.57,-999.25,-999.25,
5157,7.8,0.081,-999.25,98.14,0.071,3.03,0.076,2.95,2.572,-999.25,-999.25,
5157.5,7.97,0.084,-999.25,108.03,0.097,3.06,0.091,2.29,2.566,-999.25,-999.25,
5158,8.06,0.095,-999.25,112.48,0.157,3.1,0.13,2.41,2.547,-999.25,-999.25,
5158.5,7.97,0.102,-999.25,113.94,0.196,3.21,0.156,2.57,2.535,-999.25,-999.25,
5159,7.84,0.085,-999.25,118.24,0.231,3.51,0.174,2.53,2.564,-999.25,-999.25,
5159.5,7.76,0.048,-999.25,91.41,0.217,3.95,0.157,4.01,2.629,-999.25,-999.25,
5160,7.83,0.006,-999.25,55.66,0.109,4.49,0.077,8.85,2.7,-999.25,-999.25,
5160.5,7.88,-0.028,-999.25,16,0.036,4.91,0.032,12.05,2.759,-999.25,-999.25,
5161,7.96,-0.068,-999.25,7.33,0.029,5.14,0.052,10.89,2.827,-999.25,-999.25,
5161.5,8.09,-0.105,-999.25,6.52,0.02,5.21,0.076,8.41,2.89,-999.25,-999.25,
5162,8.07,-0.124,-999.25,7.43,0.014,5.11,0.088,6.4,2.923,-999.25,-999.25,
5162.5,7.99,-0.109,-999.25,13.42,0.017,4.81,0.078,8.85,2.896,-999.25,-999.25,
5163,7.79,-0.07,-999.25,28.58,0.045,4.28,0.059,8.42,2.83,-999.25,-999.25,
5163.5,7.74,-0.03,-999.25,34.99,0.094,3.74,0.07,4.39,2.761,-999.25,-999.25,
5164,7.77,0.022,-999.25,34.01,0.132,3.39,0.095,2.13,2.673,-999.25,-999.25,
5164.5,7.81,0.08,-999.25,22.42,0.196,3.3,0.15,0.91,2.573,-999.25,-999.25,
5165,7.88,0.136,-999.25,18.57,0.242,3.3,0.196,0.82,2.478,-999.25,-999.25,
5165.5,7.9,0.141,-999.25,18,0.258,3.25,0.208,1.15,2.469,-999.25,-999.25,
5166,7.88,0.094,-999.25,18.82,0.164,3.22,0.134,1.46,2.549,-999.25,-999.25,
5166.5,7.78,0.049,-999.25,20.8,0.099,3.26,0.078,1.14,2.626,-999.25,-999.25,
5167,7.64,0.024,-999.25,28.42,0.117,3.36,0.084,1.59,2.668,-999.25,-999.25,
5167.5,7.64,0.029,-999.25,34.83,0.163,3.38,0.117,2.19,2.66,-999.25,-999.25,
5168,7.74,0.046,-999.25,39.45,0.194,3.35,0.141,1.53,2.631,-999.25,-999.25,
5168.5,7.83,0.066,-999.25,42.98,0.202,3.27,0.15,0.84,2.597,-999.25,-999.25,
5169,7.89,0.102,-999.25,44.84,0.193,3.21,0.154,0.5,2.536,-999.25,-999.25,
5169.5,7.93,0.143,-999.25,39.33,0.268,3.2,0.215,0.49,2.466,-999.25,-999.25,
5170,7.89,0.189,-999.25,25.34,0.387,3.2,0.305,0.44,2.387,-999.25,-999.25,
5170.5,7.76,0.21,-999.25,11.88,0.362,3.18,0.296,0.47,2.351,-999.25,-999.25,
5171,7.66,0.204,-999.25,8.68,0.321,3.2,0.269,0.41,2.362,-999.25,-999.25,
5171.5,7.69,0.191,-999.25,8.35,0.329,3.32,0.269,0.39,2.383,-999.25,-999.25,
5172,7.81,0.192,-999.25,9.89,0.325,3.5,0.267,0.38,2.381,-999.25,-999.25,
5172.5,7.9,0.202,-999.25,9.39,0.312,3.6,0.263,0.37,2.365,-999.25,-999.25,
5173,7.95,0.204,-999.25,8.58,0.314,3.54,0.265,0.37,2.361,-999.25,-999.25,
5173.5,7.88,0.205,-999.25,7.85,0.327,3.42,0.273,0.38,2.359,-999.25,-999.25,
5174,7.81,0.199,-999.25,10.38,0.328,3.27,0.271,0.38,2.369,-999.25,-999.25,
5174.5,7.68,0.191,-999.25,16.06,0.333,3.17,0.271,0.38,2.384,-999.25,-999.25,
5175,7.66,0.176,-999.25,23.66,0.338,3.14,0.269,0.38,2.409,-999.25,-999.25,
5175.5,7.76,0.17,-999.25,28,0.29,3.2,0.238,0.35,2.419,-999.25,-999.25,
5176,7.83,0.186,-999.25,27.48,0.281,3.32,0.238,0.35,2.391,-999.25,-999.25,
5176.5,7.92,0.212,-999.25,22.8,0.301,3.37,0.26,0.33,2.347,-999.25,-999.25,
5177,7.94,0.234,-999.25,19.8,0.324,3.34,0.283,0.33,2.309,-999.25,-999.25,
5177.5,7.92,0.227,-999.25,20.3,0.349,3.21,0.294,0.33,2.322,-999.25,-999.25,
5178,7.79,0.199,-999.25,21.6,0.354,3.09,0.287,0.36,2.37,-999.25,-999.25,
5178.5,7.66,0.16,-999.25,24.76,0.354,3.04,0.275,0.44,2.436,-999.25,-999.25,
5179,7.75,0.129,-999.25,29.07,0.272,3.06,0.213,0.79,2.489,-999.25,-999.25,
5179.5,7.83,0.122,-999.25,34.91,0.238,3.12,0.189,0.73,2.502,-999.25,-999.25,
5180,7.9,0.128,-999.25,43.58,0.25,3.12,0.199,0.6,2.492,-999.25,-999.25,
5180.5,7.92,0.149,-999.25,49.01,0.235,3.1,0.197,0.48,2.455,-999.25,-999.25,
5181,7.87,0.184,-999.25,44.88,0.281,3.13,0.238,0.41,2.396,-999.25,-999.25,
5181.5,7.8,0.219,-999.25,31.62,0.367,3.2,0.302,0.36,2.335,-999.25,-999.25,
5182,7.72,0.24,-999.25,19.86,0.367,3.29,0.31,0.34,2.3,-999.25,-999.25,
5182.5,7.69,0.226,-999.25,15.89,0.344,3.36,0.291,0.39,2.323,-999.25,-999.25,
5183,7.79,0.199,-999.25,17.83,0.317,3.49,0.265,0.43,2.37,-999.25,-999.25,
5183.5,7.83,0.179,-999.25,24.41,0.258,3.66,0.222,0.55,2.403,-999.25,-999.25,
5184,7.88,0.175,-999.25,42.24,0.269,3.7,0.227,0.56,2.411,-999.25,-999.25,
5184.5,7.85,0.181,-999.25,54.54,0.289,3.61,0.241,0.52,2.401,-999.25,-999.25,
5185,7.83,0.186,-999.25,58.84,0.323,3.47,0.264,0.46,2.391,-999.25,-999.25,
5185.5,7.81,0.17,-999.25,59.09,0.342,3.34,0.27,0.5,2.419,-999.25,-999.25,
5186,7.68,0.136,-999.25,81.83,0.256,3.24,0.205,0.67,2.478,-999.25,-999.25,
5186.5,7.91,0.107,-999.25,109.06,0.181,3.08,0.149,0.85,2.527,-999.25,-999.25,
5187,7.97,0.11,-999.25,120.44,0.191,2.94,0.156,1.06,2.522,-999.25,-999.25,
5187.5,7.98,0.126,-999.25,101.88,0.158,2.82,0.143,1.09,2.495,-999.25,-999.25,
5188,7.92,0.132,-999.25,77.38,0.114,2.82,0.123,1.04,2.485,-999.25,-999.25,
5188.5,7.85,0.122,-999.25,54.24,0.142,2.89,0.132,1.12,2.501,-999.25,-999.25,
5189,7.89,0.11,-999.25,40.14,0.238,2.98,0.185,1.14,2.521,-999.25,-999.25,
5189.5,7.79,0.09,-999.25,29.64,0.262,3.07,0.196,1.18,2.555,-999.25,-999.25,
5190,7.81,0.067,-999.25,27.45,0.232,3.19,0.171,1.39,2.595,-999.25,-999.25,
5190.5,7.88,0.043,-999.25,25.05,0.188,3.27,0.136,2.28,2.636,-999.25,-999.25,
5191,7.98,0.03,-999.25,24.21,0.143,3.26,0.103,3.18,2.659,-999.25,-999.25,
5191.5,7.98,0.027,-999.25,23.56,0.125,3.18,0.09,3.31,2.664,-999.25,-999.25,
5192,7.93,0.035,-999.25,24.01,0.127,3.1,0.093,3.43,2.65,-999.25,-999.25,
5192.5,7.84,0.049,-999.25,21.58,0.141,3.08,0.106,4.89,2.627,-999.25,-999.25,
5193,7.77,0.047,-999.25,22.63,0.163,3.19,0.12,6.23,2.63,-999.25,-999.25,
5193.5,7.77,0.037,-999.25,28.63,0.173,3.63,0.125,5.21,2.647,-999.25,-999.25,
5194,7.98,0.02,-999.25,35.52,0.105,4.34,0.076,6.09,2.675,-999.25,-999.25,
5194.5,8.06,0.01,-999.25,33.93,0.017,5,0.014,14.45,2.692,-999.25,-999.25,
5195,8.04,0.004,-999.25,25.57,0.005,5.31,0.005,29.61,2.703,-999.25,-999.25,
5195.5,7.9,0.002,-999.25,20.79,0.015,5.33,0.011,25.99,2.706,-999.25,-999.25,
5196,7.85,-0.002,-999.25,20.54,0.008,5.3,0.006,27.8,2.714,-999.25,-999.25,
5196.5,7.75,-0.003,-999.25,24.72,0.013,5.33,0.009,73.45,2.716,-999.25,-999.25,
5197,7.84,0.002,-999.25,24.28,0.018,5.37,0.013,59.31,2.707,-999.25,-999.25,
5197.5,7.93,0.014,-999.25,23.94,0.026,5.41,0.021,50.19,2.686,-999.25,-999.25,
5198,8.11,0.022,-999.25,21.67,0.037,5.44,0.03,42.67,2.673,-999.25,-999.25,
5198.5,8.07,0.025,-999.25,20.65,0.038,5.48,0.032,36.84,2.668,-999.25,-999.25,
5199,7.93,0.026,-999.25,21.32,0.027,5.45,0.027,38.04,2.665,-999.25,-999.25,
5199.5,7.86,0.017,-999.25,23.51,0.022,5.42,0.02,43.88,2.682,-999.25,-999.25,
5200,7.75,0.005,-999.25,26.31,0.016,5.38,0.012,55.12,2.702,-999.25,-999.25,
5200.5,7.84,-0.003,-999.25,32.56,0.016,5.39,0.012,67.78,2.714,-999.25,-999.25,
5201,7.89,0.004,-999.25,35.64,0.012,5.45,0.009,67.82,2.703,-999.25,-999.25,
5201.5,7.99,0.008,-999.25,37.79,0.01,5.48,0.009,56.29,2.696,-999.25,-999.25,
5202,8.05,0.008,-999.25,34.16,0.012,5.5,0.01,44.93,2.696,-999.25,-999.25,
5202.5,7.92,0.008,-999.25,32.72,0.02,5.41,0.015,37.05,2.696,-999.25,-999.25,
5203,7.87,0.007,-999.25,31.66,0.019,5.36,0.014,36.67,2.698,-999.25,-999.25,
5203.5,7.77,0.005,-999.25,32.09,0.015,5.3,0.011,29.7,2.701,-999.25,-999.25,
5204,7.87,0.003,-999.25,29.23,0.018,5.2,0.013,32.53,2.705,-999.25,-999.25,
5204.5,7.92,0.003,-999.25,30.5,0.021,4.89,0.015,36.93,2.704,-999.25,-999.25,
5205,8.02,0.007,-999.25,35.61,0.034,4.39,0.025,15.45,2.698,-999.25,-999.25,
5205.5,8.04,0.014,-999.25,44.55,0.089,3.86,0.064,7.28,2.686,-999.25,-999.25,
5206,7.92,0.035,-999.25,51.97,0.169,3.45,0.122,3.92,2.651,-999.25,-999.25,
5206.5,7.81,0.054,-999.25,52.52,0.178,3.28,0.132,3.22,2.618,-999.25,-999.25,
5207,7.63,0.065,-999.25,53.64,0.17,3.21,0.129,3.2,2.598,-999.25,-999.25,
5207.5,7.67,0.072,-999.25,57.91,0.199,3.19,0.15,2.82,2.587,-999.25,-999.25,
5208,7.83,0.092,-999.25,71.59,0.221,3.15,0.169,1.49,2.553,-999.25,-999.25,
5208.5,7.91,0.12,-999.25,74.7,0.233,3.12,0.185,1.17,2.505,-999.25,-999.25,
5209,7.97,0.138,-999.25,61.74,0.261,3.1,0.209,0.89,2.473,-999.25,-999.25,
5209.5,7.95,0.142,-999.25,37.41,0.261,3.1,0.21,0.8,2.467,-999.25,-999.25,
5210,7.85,0.143,-999.25,20.77,0.253,3.09,0.205,0.8,2.466,-999.25,-999.25,
5210.5,7.76,0.145,-999.25,15.34,0.267,3.09,0.215,0.82,2.462,-999.25,-999.25,
5211,7.62,0.141,-999.25,13.9,0.292,3.1,0.229,0.84,2.468,-999.25,-999.25,
5211.5,7.7,0.124,-999.25,11.54,0.265,3.17,0.207,0.83,2.498,-999.25,-999.25,
5212,7.83,0.113,-999.25,10.9,0.234,3.32,0.184,0.91,2.517,-999.25,-999.25,
5212.5,7.93,0.11,-999.25,9.88,0.22,3.43,0.174,1.03,2.521,-999.25,-999.25,
5213,7.92,0.124,-999.25,9.71,0.21,3.46,0.172,0.95,2.499,-999.25,-999.25,
5213.5,7.87,0.136,-999.25,8.9,0.268,3.38,0.213,0.7,2.478,-999.25,-999.25,
5214,7.79,0.151,-999.25,8.39,0.274,3.23,0.221,0.65,2.451,-999.25,-999.25,
5214.5,7.74,0.165,-999.25,10.33,0.275,3.07,0.227,0.65,2.427,-999.25,-999.25,
5215,7.58,0.179,-999.25,8.55,0.304,2.94,0.249,0.55,2.405,-999.25,-999.25,
5215.5,7.77,0.192,-999.25,9.48,0.321,2.92,0.264,0.47,2.381,-999.25,-999.25,
5216,7.81,0.198,-999.25,7.45,0.315,2.93,0.263,0.43,2.371,-999.25,-999.25,
5216.5,7.91,0.201,-999.25,9.29,0.3,2.95,0.255,0.44,2.366,-999.25,-999.25,
5217,7.87,0.201,-999.25,9.96,0.306,2.88,0.259,0.45,2.366,-999.25,-999.25,
5217.5,7.8,0.216,-999.25,14.19,0.341,2.85,0.285,0.44,2.34,-999.25,-999.25,
5218,7.76,0.221,-999.25,15.67,0.356,2.81,0.296,0.45,2.331,-999.25,-999.25,
5218.5,7.6,0.217,-999.25,15.25,0.325,2.84,0.276,0.41,2.339,-999.25,-999.25,
5219,7.76,0.201,-999.25,11.79,0.325,2.94,0.27,0.41,2.366,-999.25,-999.25,
5219.5,7.9,0.19,-999.25,10.17,0.311,3.07,0.258,0.48,2.384,-999.25,-999.25,
5220,7.93,0.181,-999.25,12.19,0.297,3.15,0.246,0.53,2.401,-999.25,-999.25,
5220.5,7.91,0.165,-999.25,17.01,0.285,3.12,0.233,0.62,2.428,-999.25,-999.25,
5221,7.84,0.135,-999.25,24.49,0.302,3.07,0.234,0.66,2.478,-999.25,-999.25,
5221.5,7.76,0.11,-999.25,28.54,0.23,3.07,0.18,0.78,2.522,-999.25,-999.25,
5222,7.69,0.103,-999.25,30.65,0.187,3.09,0.151,0.98,2.533,-999.25,-999.25,
5222.5,7.85,0.122,-999.25,30.95,0.216,3.18,0.175,1.04,2.501,-999.25,-999.25,
5223,7.88,0.141,-999.25,33.24,0.239,3.24,0.196,0.89,2.468,-999.25,-999.25,
5223.5,7.91,0.141,-999.25,36.11,0.229,3.25,0.19,0.79,2.469,-999.25,-999.25,
5224,7.93,0.125,-999.25,46.37,0.197,3.17,0.165,0.87,2.496,-999.25,-999.25,
5224.5,7.9,0.095,-999.25,64.93,0.212,3.16,0.164,1.06,2.548,-999.25,-999.25,
5225,7.84,0.048,-999.25,85.29,0.261,3.39,0.188,1.47,2.629,-999.25,-999.25,
5225.5,7.87,-0.012,-999.25,93.82,0.196,3.94,0.139,1.96,2.731,-999.25,-999.25,
5226,8.04,-0.073,-999.25,72.97,0.058,4.59,0.066,2.43,2.836,-999.25,-999.25,
5226.5,8.08,-0.123,-999.25,43.69,0.005,4.99,0.087,2.72,2.92,-999.25,-999.25,
5227,8.15,-0.152,-999.25,16.16,-0.012,5.07,0.108,4.29,2.971,-999.25,-999.25,
5227.5,8.01,-0.159,-999.25,7.71,-0.01,5.03,0.113,11.09,2.983,-999.25,-999.25,
5228,7.91,-0.151,-999.25,5.32,-0.006,5.07,0.107,23.29,2.968,-999.25,-999.25,
5228.5,7.83,-0.146,-999.25,4.48,-0.008,5.08,0.103,55.8,2.959,-999.25,-999.25,
5229,7.78,-0.146,-999.25,4.43,-0.011,5.03,0.104,86.78,2.959,-999.25,-999.25,
5229.5,8,-0.135,-999.25,5.53,-0.013,4.85,0.096,91.73,2.94,-999.25,-999.25,
5230,8,-0.115,-999.25,8.9,-0.007,4.52,0.081,79.75,2.906,-999.25,-999.25,
5230.5,8.01,-0.082,-999.25,19.85,0.01,4.07,0.058,69.79,2.85,-999.25,-999.25,
5231,7.99,-0.051,-999.25,31.41,0.027,3.66,0.041,65.58,2.797,-999.25,-999.25,
5231.5,7.91,-0.02,-999.25,40.36,0.016,3.38,0.018,64.58,2.743,-999.25,-999.25,
5232,7.81,-0.003,-999.25,41.04,0.017,3.24,0.012,54.48,2.715,-999.25,-999.25,
5232.5,7.79,0.004,-999.25,40.79,0.019,3.19,0.014,63.95,2.704,-999.25,-999.25,
5233,7.89,0.008,-999.25,38.84,0.021,3.28,0.016,60.34,2.696,-999.25,-999.25,
5233.5,7.99,0.006,-999.25,38.59,0.018,3.36,0.013,54.05,2.699,-999.25,-999.25,
5234,8.08,0,-999.25,37.41,0.011,3.41,0.008,71.21,2.71,-999.25,-999.25,
5234.5,8.04,-0.007,-999.25,40.54,0.014,3.31,0.011,37.62,2.722,-999.25,-999.25,
5235,7.96,0.006,-999.25,42.23,0.031,3.27,0.022,27.89,2.699,-999.25,-999.25,
5235.5,7.88,0.015,-999.25,45.85,0.039,3.32,0.03,19.22,2.684,-999.25,-999.25,
5236,7.71,0.003,-999.25,49.32,0.041,3.61,0.029,24.39,2.704,-999.25,-999.25,
5236.5,7.91,-0.045,-999.25,55.31,0.056,4.11,0.051,27.06,2.786,-999.25,-999.25,
5237,8.02,-0.099,-999.25,47.04,0.027,4.69,0.073,17.24,2.88,-999.25,-999.25,
5237.5,8.1,-0.142,-999.25,30.23,-0.011,5.04,0.101,22.07,2.952,-999.25,-999.25,
5238,8.1,-0.16,-999.25,10.81,-0.022,5.17,0.114,40.71,2.984,-999.25,-999.25,
5238.5,8.04,-0.154,-999.25,4.05,-0.016,5.16,0.109,33.54,2.974,-999.25,-999.25,
5239,7.93,-0.145,-999.25,2.45,-0.012,5.11,0.103,50.66,2.957,-999.25,-999.25,
5239.5,7.84,-0.139,-999.25,1.52,-0.013,5,0.099,51.26,2.948,-999.25,-999.25,
5240,7.89,-0.148,-999.25,1.6,-0.015,4.93,0.105,44.41,2.963,-999.25,-999.25,
5240.5,7.96,-0.155,-999.25,2.62,-0.019,4.94,0.11,33.28,2.975,-999.25,-999.25,
5241,8.07,-0.152,-999.25,3.92,-0.01,4.92,0.108,23.59,2.969,-999.25,-999.25,
5241.5,8.1,-0.132,-999.25,8.06,0.021,4.85,0.095,17.61,2.935,-999.25,-999.25,
5242,8.05,-0.106,-999.25,15.32,0.032,4.77,0.078,8.96,2.891,-999.25,-999.25,
5242.5,7.93,-0.112,-999.25,22.37,0.054,4.78,0.088,6.64,2.902,-999.25,-999.25,
5243,7.86,-0.142,-999.25,17.98,0.029,4.9,0.102,10.01,2.953,-999.25,-999.25,
5243.5,7.92,-0.174,-999.25,9,-0.011,5.05,0.123,13.96,3.008,-999.25,-999.25,
5244,7.99,-0.177,-999.25,0.56,-0.028,5.14,0.127,22.14,3.013,-999.25,-999.25,
5244.5,8.06,-0.159,-999.25,4.03,-0.017,5.18,0.113,32.34,2.982,-999.25,-999.25,
5245,8.14,-0.143,-999.25,13.01,-0.01,5.2,0.101,38.05,2.955,-999.25,-999.25,
5245.5,8.05,-0.133,-999.25,18.09,0.002,5.22,0.094,43.88,2.937,-999.25,-999.25,
5246,7.99,-0.139,-999.25,14.29,-0.001,5.21,0.098,49.04,2.948,-999.25,-999.25,
5246.5,7.88,-0.153,-999.25,5.51,-0.012,5.23,0.109,40.65,2.972,-999.25,-999.25,
5247,7.87,-0.164,-999.25,0.05,-0.012,5.26,0.116,45.7,2.991,-999.25,-999.25,
5247.5,8.01,-0.172,-999.25,-0.71,-0.018,5.32,0.122,32.47,3.004,-999.25,-999.25,
5248,8.12,-0.17,-999.25,-0.04,-0.017,5.32,0.121,23.62,3.001,-999.25,-999.25,
5248.5,8.21,-0.172,-999.25,0.4,-0.016,5.27,0.122,14.52,3.004,-999.25,-999.25,
5249,8.11,-0.166,-999.25,0.57,-0.017,5.2,0.118,15.62,2.994,-999.25,-999.25,
5249.5,8.01,-0.151,-999.25,0.07,-0.014,5.09,0.107,14.81,2.969,-999.25,-999.25,
5250,7.87,-0.129,-999.25,2.03,-0.01,4.9,0.091,11.78,2.931,-999.25,-999.25,
5250.5,7.81,-0.115,-999.25,8.97,-0.001,4.69,0.081,9.88,2.907,-999.25,-999.25,
5251,7.92,-0.108,-999.25,20.21,0.013,4.48,0.077,9.55,2.894,-999.25,-999.25,
5251.5,8.02,-0.105,-999.25,29.61,0.023,4.38,0.076,11.97,2.89,-999.25,-999.25,
5252,8.04,-0.079,-999.25,37.11,0.024,4.24,0.058,13.2,2.845,-999.25,-999.25,
5252.5,8.09,-0.049,-999.25,42.59,0.042,4.14,0.046,19.15,2.793,-999.25,-999.25,
5253,7.89,-0.021,-999.25,47.88,0.077,4.09,0.056,7.46,2.746,-999.25,-999.25,
5253.5,7.68,-0.02,-999.25,47.38,0.066,4.09,0.049,3.48,2.744,-999.25,-999.25,
5254,7.7,-0.013,-999.25,41.8,0.064,4.03,0.046,3.77,2.733,-999.25,-999.25,
5254.5,7.75,0.02,-999.25,30.26,0.137,3.82,0.098,3.25,2.676,-999.25,-999.25,
5255,7.83,0.079,-999.25,22.91,0.223,3.56,0.167,1.57,2.575,-999.25,-999.25,
5255.5,7.85,0.134,-999.25,17.65,0.279,3.36,0.219,0.81,2.48,-999.25,-999.25,
5256,7.95,0.162,-999.25,19.06,0.268,3.25,0.221,0.83,2.433,-999.25,-999.25,
5256.5,7.87,0.17,-999.25,20.48,0.253,3.2,0.216,1.28,2.42,-999.25,-999.25,
5257,7.74,0.153,-999.25,21.8,0.265,3.19,0.216,2.23,2.448,-999.25,-999.25,
5257.5,7.69,0.145,-999.25,29.4,0.261,3.16,0.211,2.14,2.462,-999.25,-999.25,
5258,7.83,0.137,-999.25,33.45,0.252,3.16,0.203,2.35,2.475,-999.25,-999.25,
5258.5,7.93,0.14,-999.25,32.66,0.25,3.19,0.203,2.8,2.47,-999.25,-999.25,
5259,7.94,0.133,-999.25,20.92,0.233,3.24,0.19,4.09,2.483,-999.25,-999.25,
5259.5,7.92,0.126,-999.25,11.41,0.213,3.28,0.175,3.32,2.494,-999.25,-999.25,
5260,7.87,0.127,-999.25,8.2,0.234,3.27,0.188,3.74,2.493,-999.25,-999.25,
5260.5,7.73,0.13,-999.25,9.78,0.29,3.29,0.225,3.14,2.487,-999.25,-999.25,
5261,7.69,0.117,-999.25,9.61,0.318,3.38,0.24,3.02,2.511,-999.25,-999.25,
5261.5,7.75,0.08,-999.25,8.58,0.181,3.57,0.14,6.87,2.574,-999.25,-999.25,
5262,7.82,0.037,-999.25,9.11,0.072,3.8,0.057,20.33,2.647,-999.25,-999.25,
5262.5,7.88,0.01,-999.25,11.05,0.052,4.02,0.037,35.9,2.694,-999.25,-999.25,
5263,7.82,0.011,-999.25,14.52,0.062,4.22,0.045,49.13,2.691,-999.25,-999.25,
5263.5,7.78,0.026,-999.25,16.81,0.063,4.34,0.048,29.09,2.666,-999.25,-999.25,
5264,7.83,0.04,-999.25,17.43,0.07,4.39,0.057,25.64,2.641,-999.25,-999.25,
5264.5,7.84,0.057,-999.25,16,0.113,4.47,0.089,13.08,2.612,-999.25,-999.25,
5265,7.91,0.071,-999.25,11.5,0.147,4.51,0.115,10.01,2.588,-999.25,-999.25,
5265.5,7.92,0.081,-999.25,9.71,0.139,4.48,0.114,7.85,2.571,-999.25,-999.25,
5266,7.88,0.085,-999.25,8.29,0.131,4.36,0.11,6.35,2.564,-999.25,-999.25,
5266.5,7.77,0.088,-999.25,8.99,0.129,4.28,0.11,4.95,2.559,-999.25,-999.25,
5267,7.66,0.09,-999.25,8.32,0.132,4.34,0.113,4.36,2.555,-999.25,-999.25,
5267.5,7.74,0.08,-999.25,9.4,0.134,4.51,0.11,4.52,2.574,-999.25,-999.25,
5268,7.78,0.066,-999.25,11.25,0.109,4.74,0.09,5.71,2.597,-999.25,-999.25,
5268.5,7.87,0.052,-999.25,16.36,0.077,4.89,0.066,6.09,2.62,-999.25,-999.25,
5269,7.87,0.043,-999.25,21.76,0.072,4.97,0.059,7.2,2.637,-999.25,-999.25,
5269.5,7.82,0.026,-999.25,25.56,0.076,5.08,0.057,7.41,2.665,-999.25,-999.25,
5270,7.75,-0.002,-999.25,28.29,0.07,5.33,0.05,8.07,2.714,-999.25,-999.25,
5270.5,7.78,-0.019,-999.25,29.13,0.062,5.6,0.046,9.06,2.743,-999.25,-999.25,
5271,7.83,-0.02,-999.25,30.71,0.05,5.8,0.038,10.61,2.744,-999.25,-999.25,
5271.5,7.88,-0.005,-999.25,27.27,0.046,5.82,0.033,10.24,2.719,-999.25,-999.25,
5272,7.87,-0.002,-999.25,23.39,0.053,5.78,0.038,9.91,2.713,-999.25,-999.25,
5272.5,7.84,-0.004,-999.25,17.49,0.045,5.69,0.032,10.98,2.718,-999.25,-999.25,
5273,7.77,-0.009,-999.25,14.93,0.044,5.63,0.032,11.13,2.726,-999.25,-999.25,
5273.5,7.75,-0.012,-999.25,15.45,0.052,5.56,0.038,11.9,2.73,-999.25,-999.25,
5274,7.86,-0.013,-999.25,16.15,0.044,5.48,0.032,11.27,2.732,-999.25,-999.25,
5274.5,7.92,-0.013,-999.25,16.06,0.043,5.43,0.032,11.17,2.732,-999.25,-999.25,
5275,7.93,-0.011,-999.25,16.73,0.049,5.43,0.036,11.48,2.729,-999.25,-999.25,
5275.5,7.94,-0.002,-999.25,18.59,0.062,5.38,0.044,12.43,2.713,-999.25,-999.25,
5276,7.84,0.012,-999.25,22.2,0.077,5.25,0.055,12.07,2.69,-999.25,-999.25,
5276.5,7.78,0.032,-999.25,21.27,0.087,5.02,0.066,11,2.656,-999.25,-999.25,
5277,7.78,0.052,-999.25,22.32,0.115,4.88,0.089,10.67,2.621,-999.25,-999.25,
5277.5,7.83,0.068,-999.25,19.86,0.148,4.78,0.115,8.52,2.594,-999.25,-999.25,
5278,7.85,0.072,-999.25,20.21,0.144,4.68,0.114,3.54,2.587,-999.25,-999.25,
5278.5,7.88,0.061,-999.25,19.96,0.135,4.59,0.105,2.22,2.605,-999.25,-999.25,
5279,7.83,0.051,-999.25,20.84,0.141,4.54,0.106,2.15,2.622,-999.25,-999.25,
5279.5,7.75,0.046,-999.25,19.08,0.148,4.57,0.11,2.11,2.631,-999.25,-999.25,
5280,7.65,0.055,-999.25,16.78,0.184,4.53,0.136,1.9,2.616,-999.25,-999.25,
5280.5,7.7,0.076,-999.25,15.19,0.177,4.43,0.136,1.68,2.58,-999.25,-999.25,
5281,7.77,0.101,-999.25,13.25,0.176,4.34,0.143,1.5,2.537,-999.25,-999.25,
5281.5,7.81,0.122,-999.25,12.63,0.185,4.3,0.157,1.37,2.502,-999.25,-999.25,
5282,7.84,0.132,-999.25,12.45,0.174,4.31,0.154,1.51,2.485,-999.25,-999.25,
5282.5,7.77,0.136,-999.25,13.6,0.181,4.24,0.16,1.64,2.477,-999.25,-999.25,
