DEPT,TCMR,BVI,FFI,T2lm_BVI,T2lm_FFI,Permeability,Permeability_Core
4647.5,0.006654433,0.001674876,0.004979557,8.520002418,2558.868481,0.040258606,
4648.125,0.108250075,0.090964219,0.017285856,11.60768973,82.11006648,0.0139669,
4648.75,0.268561279,0.179839583,0.088721696,5.045450788,62.90241638,2.504401327,
4649.375,0.384761251,0.325777344,0.058983907,5.290772961,81.15926491,1.393219217,
4650,0.357666772,0.295866666,0.061800106,3.276515577,84.95585683,1.303865208,
4650.625,0.199296904,0.152875577,0.046421327,1.550614646,114.8875209,0.621406562,
4651.25,0.081714778,0.060027222,0.021687556,1.590769303,374.3397693,0.31021562,
4651.875,0.073777212,0.05650861,0.017268602,1.680149714,424.0089134,0.160045616,
4652.5,0.271914976,0.212464854,0.059450122,6.106474623,90.95069705,1.157725967,
4653.125,0.394833184,0.344481215,0.050351968,5.568497998,99.82782462,1.424725553,
4653.75,0.454829606,0.401152322,0.053677284,5.194077436,133.4108049,2.822629043,
4654.375,0.345343359,0.273603927,0.071739431,1.486891587,125.1622337,4.232657077,
4655,0.309803223,0.258938451,0.050864772,1.219938077,135.2084485,1.278546447,
4655.625,0.335485112,0.277526052,0.05795906,1.158421665,97.27364342,1.136484784,
4656.25,0.446142419,0.391179412,0.054963007,4.170496547,95.66713209,1.811776409,
4656.875,0.592615265,0.403323984,0.189291281,5.095605981,63.50395222,53.12383754,
4657.5,0.67325255,0.428986012,0.244266538,7.832276969,60.09389022,131.2156943,
4658.125,0.576321628,0.364103272,0.212218356,9.288858986,58.72249899,71.57497783,
4658.75,0.34575313,0.219631922,0.126121207,9.639304427,58.29159582,8.82164431,
4659.375,0.143420405,0.114862948,0.028557457,8.885219862,62.95201297,0.041823439,
4660,0.101613897,0.101706536,0,2.409532652,80.85325101,0.002578269,
4660.625,0.283244539,0.204342608,0.078901931,3.932173072,64.93592899,1.702817723,
4661.25,0.506244915,0.406907911,0.099337004,10.65104147,76.61864352,8.636233452,
4661.875,0.552671123,0.37663935,0.176031773,11.78448913,65.65172454,43.75774098,
4662.5,0.380754923,0.253229908,0.127525015,12.65943003,63.89308789,11.31722054,
4663.125,0.135558058,0.103553642,0.032004415,13.80457997,64.96842945,0.060157683,
4663.75,0.02534815,0.011241287,0.014106863,6.324958169,55.72084691,0.001230591,
4664.375,0.011561784,0.00973228,0.001829504,21.69457232,659.1459188,5.06203E-05,
4665,0.011152156,0.009210596,0.00194156,15.67321712,1135.357019,0.000184304,
4665.625,0.016745179,0.009943251,0.006801928,12.70663905,153.605589,0.000506301,
4666.25,0.016921276,0.00814011,0.008781166,15.10144699,100.851543,0.00060541,
4666.875,0.018431181,0.012711663,0.005719518,8.353411049,259.1127738,0.000720662,
4667.5,0.021125648,0.017858199,0.003267449,4.700213513,376.0763492,0.000165989,
4668.125,0.019044011,0.01556234,0.003481671,3.123750227,257.4146735,9.92005E-05,
4668.75,0.011907969,0.006661043,0.005246926,15.28747223,192.5967485,0.000281438,
4669.375,0.012598463,0.011847876,0.000750587,23.76443051,763.2827944,6.53179E-06,
4670,0.016187101,0.015351141,0.00083596,12.30422874,393.3754114,7.5888E-06,
4670.625,0.017118206,0.016195602,0.000922604,13.9652759,1018.178199,1.71193E-05,
4671.25,0.019701954,0.019087958,0.000613996,15.28051744,431.0192801,2.05491E-05,
4671.875,0.017434199,0.016902159,0.00053204,19.40129355,510.8027897,1.60434E-05,
4672.5,0.009723328,0.009839495,0,37.235425,209.8361718,3.49018E-06,
4673.125,0.009796967,0.009947387,0,0.52760557,0.66814483,5.16589E-08,
4673.75,0.002913718,0.002954035,0,5.443093425,3.922059211,4.14485E-09,
4674.375,0.006434408,0.006285932,0.000148475,38.49527888,21.58829775,6.01019E-07,
4675,0.01021295,0.006182477,0.004030473,4.607376415,44.25457254,5.23553E-06,
4675.625,0.018543271,0.017004038,0.001539233,5.341331334,254.9891746,8.11511E-06,
4676.25,0.026090697,0.022909637,0.00318106,5.933943953,342.4437393,0.000136425,
4676.875,0.027187511,0.0237124,0.00347511,12.10044422,294.3117667,0.000164581,
4677.5,0.027708509,0.026730369,0.000978141,19.04371385,180.0292399,9.75202E-05,
4678.125,0.02245634,0.017509501,0.00494684,13.47620928,67.8199121,4.02106E-05,
4678.75,0.022268689,0.016676931,0.005591757,7.122210092,68.20156709,5.09851E-05,
4679.375,0.06629666,0.050910845,0.015385815,1.664295488,239.0117726,0.032124383,
4680,0.162737334,0.135578188,0.027159145,1.40215515,342.8837648,0.644410897,
4680.625,0.194115343,0.167299343,0.026816,1.539999647,371.0553079,0.724020379,
4681.25,0.130861706,0.114031765,0.016829941,1.96035031,344.79621,0.09869422,
4681.875,0.033126177,0.028301677,0.004824499,6.534445374,231.9918258,0.000333501,
4682.5,0.004784553,0.00485139,0,0.399263904,0.37722629,2.21169E-09,
4683.125,0.009243519,0.008025237,0.001218282,15.45702606,708.0192805,1.1684E-05,
4683.75,0.016567136,0.016843879,0,3.710717558,6.619036652,2.98694E-06,
4684.375,0.012582485,0.012943931,0,5.255179166,12.77134445,1.4752E-06,
4685,0.010189856,0.004642495,0.005547361,4.24511438,65.74974899,4.09584E-05,
4685.625,0.006842184,0.002629711,0.004212473,6.490228196,250.5556867,0.000197681,
4686.25,0.008411026,0.002647633,0.005763393,5.154367048,251.5964454,0.000698431,
4686.875,0.018693671,0.00898105,0.009712621,0.881846856,109.6983438,0.00107095,
4687.5,0.03458873,0.023806811,0.010781919,0.879245193,100.0275348,0.001354969,
4688.125,0.07017857,0.044230798,0.025947772,1.538495575,91.76705964,0.038233433,
4688.75,0.174158489,0.083203552,0.090954938,2.278853547,64.87073726,2.881160452,
4689.375,0.174158489,0.083203552,0.090954938,2.278853547,64.87073726,2.881160452,
4690,0.260674129,0.208865342,0.051808787,7.996099549,111.5062324,1.047977036,
4690.625,0.246188271,0.185935578,0.060252693,5.613316595,103.1085145,1.468274968,
4691.25,0.141731679,0.124443652,0.017288027,4.761336839,240.8500064,0.063236122,
4691.875,0.053983409,0.046634804,0.007348604,1.760718509,503.5360295,0.007477297,
4692.5,0.039736129,0.035286581,0.004449548,5.370156169,691.190239,0.001955918,
4693.125,0.042057016,0.039296002,0.002761014,7.693149816,596.0614316,0.000389911,
4693.75,0.038340922,0.035111931,0.003228991,7.332258313,379.4094215,0.000267933,
4694.375,0.041504037,0.037412685,0.004091351,3.830724437,293.2858956,0.000316069,
4695,0.050811305,0.044784913,0.006026392,1.711235975,224.0608841,0.000730997,
4695.625,0.064311391,0.05760972,0.006701671,1.114502655,171.9332178,0.000719045,
4696.25,0.08426721,0.078399415,0.005867794,1.105346273,237.3613886,0.001085502,
4696.875,0.096481062,0.091550027,0.004931035,1.349882692,424.869278,0.002015508,
4697.5,0.097534151,0.094474088,0.003060063,1.649936987,911.6055222,0.002043049,
4698.125,0.077016891,0.072677701,0.00433919,1.760489454,538.2309511,0.00151818,
4698.75,0.052982845,0.047584595,0.00539825,1.848269187,236.176794,0.000568443,
4699.375,0.036256896,0.030941479,0.005315417,1.710715558,172.1342552,0.000252209,
4700,0.034483822,0.028876268,0.005607554,1.454776424,133.8331561,0.000187216,
4700.625,0.037368499,0.030956138,0.00641236,1.271232967,153.3750675,0.000409397,
4701.25,0.047578047,0.042112,0.005466047,1.645970075,197.2777883,0.000399182,
4701.875,0.059054833,0.055288996,0.003765837,1.928217969,161.0279189,0.000232331,
4702.5,0.054307019,0.053567123,0.000739896,2.337526027,719.9193869,0.000194017,
4703.125,0.045836613,0.044788474,0.001048139,2.85892502,703.7661063,0.000121023,
4703.75,0.043840552,0.040728078,0.003112474,2.26348656,934.0068549,0.000880978,
4704.375,0.047591763,0.041743983,0.005847779,1.261889164,559.9042903,0.00370431,
4705,0.060535359,0.050833429,0.00970193,1.100760784,233.4690583,0.004902879,
4705.625,0.064381467,0.051356723,0.013024744,1.197008446,150.22488,0.00657799,
4706.25,0.059709668,0.044191464,0.015518203,1.125097115,128.606254,0.009634484,
4706.875,0.04699563,0.032722538,0.014273092,1.250264899,119.656072,0.00595646,
4707.5,0.040412244,0.029881,0.010531244,1.41122054,133.159767,0.002192297,
4708.125,0.063676198,0.054329748,0.00934645,1.392453906,119.1589134,0.001204847,
4708.75,0.091641326,0.08215661,0.009484716,1.157926445,124.2735097,0.001777375,
4709.375,0.102532557,0.092799152,0.009733405,0.993025207,122.0897402,0.002074319,
4710,0.088885758,0.081455242,0.007430516,0.963947387,141.0593238,0.001030923,
4710.625,0.060762852,0.057688347,0.003074505,1.240533884,316.2606126,0.000226762,
4711.25,0.040011941,0.036207358,0.003804582,2.180919541,215.5486525,0.000134828,
4711.875,0.031715847,0.026916998,0.004798849,3.332245075,168.934301,0.000168843,
4712.5,0.028609588,0.025719371,0.002890218,5.732116964,125.496472,3.60714E-05,
4713.125,0.029204912,0.024700737,0.004504175,3.645500738,70.21978426,3.38651E-05,
4713.75,0.024428318,0.019580498,0.00484782,4.723326993,50.47610068,2.1015E-05,
4714.375,0.026379745,0.022627907,0.003751839,7.635259613,97.07568598,3.86894E-05,
4715,0.014743471,0.013733847,0.001009624,33.3238208,548.4055145,1.49805E-05,
4715.625,0.011521236,1.22386E-06,0.011520012,1.032996161,107.21075,0.002024363,
4716.25,0.010215257,0.004199672,0.006015585,2.233718302,80.8980487,8.57083E-05,
4716.875,0.013779996,0.005889602,0.007890394,2.184391763,126.3634124,0.000618951,
4717.5,0.019708228,0.010166624,0.009541604,2.307803223,100.8127741,0.000842643,
4718.125,0.017264449,0.006143486,0.011120963,2.345632728,94.49923253,0.001365956,
4718.75,0.016907787,0.015091594,0.001816194,23.53293465,520.14911,4.16449E-05,
4719.375,0.019339928,0.007644456,0.011695472,7.915665746,114.8771219,0.002469367,
4720,0.023570509,0.011980321,0.011590188,7.97477009,213.4524373,0.00822339,
4720.625,0.032078176,0.023695557,0.008382619,5.961189316,406.4565333,0.008176106,
4721.25,0.055318417,0.045451143,0.009867274,3.022143195,364.1059837,0.012696342,
4721.875,0.055318417,0.045451143,0.009867274,3.022143195,364.1059837,0.012696342,
4722.5,0.087194869,0.077655624,0.009539244,2.505715186,384.3681443,0.013144719,
4723.125,0.089031595,0.079623289,0.009408306,2.233187697,381.8198,0.012320143,
4723.75,0.058028523,0.050830411,0.007198112,2.958145235,190.0798223,0.00116742,
4724.375,0.027284052,0.021765304,0.005518748,7.221700146,85.15486988,8.34706E-05,
4725,0.021318141,0.016300905,0.005017236,9.065117517,80.51055037,4.74743E-05,
4725.625,0.025135044,0.021644656,0.003490388,7.130889201,140.0393273,4.4758E-05,
4726.25,0.031530256,0.028868303,0.002661953,5.48437686,80.53787864,4.1347E-05,
4726.875,0.037753184,0.03370564,0.004047544,4.321381075,107.9493689,8.70498E-05,
4727.5,0.035970604,0.030301463,0.005669141,3.058880873,136.0221482,0.0002169,
4728.125,0.032911707,0.028763464,0.004148243,3.374130927,274.0934035,0.000245556,
4728.75,0.026627669,0.024235658,0.00239201,3.738722787,421.2443967,7.09911E-05,
4729.375,0.020997549,0.019834103,0.001163447,3.038655646,352.6159226,6.98072E-06,
4730,0.020375259,0.019177894,0.001197365,1.753854384,972.6326211,2.18172E-05,
4730.625,0.019248365,0.017853509,0.001394857,1.794199127,599.2570502,1.54168E-05,
4731.25,0.010925104,0.009432861,0.001492242,29.53597248,459.2899085,1.27984E-05,
4731.875,0.016264494,0.014892019,0.001372475,25.67482955,827.5787076,3.69293E-05,
4732.5,0.010168756,1.60443E-05,0.010152712,0.876342227,63.24919224,0.000425048,
4733.125,0.008828797,0.001497104,0.007331692,0.326262129,88.29305076,0.000225253,
4733.75,0.058870789,0.051712849,0.00715794,1.892073232,219.1972037,0.001396622,
4734.375,0.148890803,0.116664154,0.032226649,2.059639422,98.77117822,0.109040929,
4735,0.19498238,0.176657649,0.018324731,4.218104112,97.02299623,0.051696082,
4735.625,0.155879973,0.085671275,0.070208698,1.217281681,51.05011269,0.633879348,
4736.25,0.073338582,0.060982729,0.012355852,5.44951766,83.1848081,0.002366471,
4736.875,0.027722122,0.023396946,0.004325176,3.018209016,127.1981792,6.56655E-05,
4737.5,0.027599866,0.02186998,0.005729886,2.771197607,115.917563,0.000151178,
4738.125,0.028423956,0.022423673,0.006000283,1.134899124,86.03665162,9.88213E-05,
4738.75,0.031737948,0.027725078,0.00401287,1.202862635,77.75242412,2.27838E-05,
4739.375,0.056129003,0.053980145,0.002148858,2.486261976,72.5799877,0.000212221,
4740,0.070306557,0.069102082,0.001204476,2.089431839,860.694676,0.000492015,
4740.625,0.087761213,0.084955108,0.002806104,1.686935326,1114.146324,0.001648393,
4741.25,0.112109715,0.097698626,0.014411089,1.304658739,125.095328,0.007938106,
4741.875,0.120240717,0.11621743,0.004023288,2.043108606,863.2242798,0.00567956,
4742.5,0.110896,0.107657503,0.003238497,2.023799392,525.7353971,0.00302262,
4743.125,0.096489986,0.094844059,0.001645927,1.885466852,750.8029119,0.001567037,
4743.75,0.089221383,0.087067602,0.00215378,1.810272016,804.1624943,0.001179481,
4744.375,0.074550532,0.070876383,0.003674149,2.093126861,1457.772563,0.004400839,
4745,0.068066734,0.058894871,0.009171863,2.074847219,253.2566827,0.004788544,
4745.625,0.068666468,0.058933611,0.009732857,2.30526595,188.0572403,0.003451604,
4746.25,0.084513394,0.078747129,0.005766266,2.137929219,261.9740998,0.001580859,
4746.875,0.086328119,0.073985991,0.012342129,1.308061497,121.0236342,0.00379055,
4747.5,0.099766896,0.088430043,0.011336852,1.416303322,148.3825066,0.004503009,
4748.125,0.11680066,0.103085142,0.013715518,1.387799362,95.63767368,0.004803884,
4748.75,0.120457203,0.119920305,0.000536898,2.024255872,257.6756677,0.004186413,
4749.375,0.107937968,0.092894443,0.015043525,1.030966064,52.12838017,0.002159425,
4750,0.082645334,0.071227494,0.011417839,0.908707361,56.01631319,0.000767183,
4750.625,0.059616351,0.050044297,0.009572055,0.798858274,95.91647208,0.000822443,
4751.25,0.029457931,0.022300748,0.007157183,0.622588196,218.5684236,0.001255094,
4751.875,0.010666794,0.007221334,0.00344546,1.229149592,876.2195353,0.001082002,
4752.5,0.014429819,0.008843095,0.005586723,0.920781912,127.3766582,0.000158111,
4753.125,0.013703603,0.004893966,0.008809636,0.501618773,89.6816287,0.000484442,
4753.75,0.018702567,0.002834564,0.015868003,0.964882062,108.0437543,0.007400968,
4754.375,0.028890959,0.004310372,0.024580587,1.906176249,101.8117044,0.037841161,
4755,0.031254247,0.005848102,0.025406145,3.654128616,102.2443,0.043554568,
4755.625,0.027166545,0.005373855,0.021792689,0.926924846,84.2617262,0.016014162,
4756.25,0.024561431,0.022902788,0.001658643,7.036412281,991.1073985,9.37052E-05,
4756.875,0.019937619,0.018342702,0.001594917,9.162604245,574.2752194,3.17121E-05,
4757.5,0.018276696,0.01637491,0.001901786,13.19128936,327.628032,2.35256E-05,
4758.125,0.019984114,0.017504183,0.002479931,9.362615893,782.9606119,0.000240656,
4758.75,0.019150862,0.014218434,0.004932428,6.187838494,252.3470259,0.00037944,
4759.375,0.03122702,0.029902172,0.001324848,4.612628252,227.9575107,3.84783E-05,
4760,0.04928341,0.03831261,0.0109708,1.163760759,92.12288111,0.00125446,
4760.625,0.061045966,0.051409327,0.009636639,1.118503778,152.9587091,0.002095801,
4761.25,0.066411234,0.058757186,0.007654049,1.275670882,289.2892022,0.003024345,
4761.875,0.098952404,0.08323815,0.015714254,1.90290745,370.4176245,0.084581306,
4762.5,0.211356381,0.185959165,0.025397215,7.51031659,215.4314612,0.282902086,
4763.125,0.298236841,0.240668501,0.05756834,8.39574015,107.3853963,1.548225546,
4763.75,0.265044569,0.135999738,0.129044832,3.341791512,64.23233329,11.45258699,
4764.375,0.143656973,0.120686494,0.022970479,6.501565134,115.191772,0.050735037,
4765,0.051784121,0.043847062,0.007937058,1.121140477,238.8964855,0.002306386,
4765.625,0.029081331,0.019928155,0.009153176,1.759847509,72.26481514,0.000369332,
4766.25,0.01757365,0.009102417,0.008471233,9.79494174,105.6846594,0.000575861,
4766.875,0.015662461,0.013817089,0.001845372,24.61160563,702.1184949,6.61388E-05,
4767.5,0.019049408,0.017415048,0.00163436,6.357833838,1261.146901,0.000119329,
4768.125,0.024956036,0.016302737,0.008653298,1.010964013,81.30647111,0.000371375,
4768.75,0.037888261,0.028857609,0.009030652,1.036614144,94.25486615,0.000598048,
4769.375,0.057232365,0.049072937,0.008159428,1.417819955,104.763139,0.000568692,
4770,0.084817606,0.072847112,0.011970493,1.369040423,121.2002886,0.003401705,
4770.625,0.100578704,0.083756131,0.016822573,1.224304909,144.1127234,0.017235642,
4771.25,0.09501668,0.07514087,0.019875811,1.123636123,147.5412018,0.034330589,
4771.875,0.066298403,0.050442615,0.015855787,1.214178245,154.9874664,0.015261148,
4772.5,0.032030472,0.021545106,0.010485366,1.89949691,120.1056395,0.00174775,
4773.125,0.027494451,0.017833957,0.009660495,2.131065294,93.45010296,0.000762757,
4773.75,0.024026394,0.013801948,0.010224446,0.980430734,77.99431298,0.000665146,
4774.375,0.027196115,0.01790051,0.009295605,0.510960282,106.0351113,0.000840004,
4775,0.030588883,0.021672671,0.008916212,0.499658605,115.2875527,0.000841116,
4775.625,0.031133625,0.023334855,0.007798771,0.580140424,129.4627922,0.000621724,
4776.25,0.021953269,0.013445813,0.008507456,0.754787961,150.5851347,0.001188101,
4776.875,0.018764999,0.008237217,0.010527782,0.899111372,153.0530873,0.00287765,
4777.5,0.026769225,0.013556319,0.013212906,0.840625477,132.4081016,0.005343744,
4778.125,0.036601855,0.022446997,0.014154857,0.603934471,116.5189605,0.005451768,
4778.75,0.03026169,0.019313559,0.010948132,0.486596113,126.1119156,0.002285604,
4779.375,0.013943533,0.011117035,0.002826498,2.846363011,1523.080885,0.001481044,
4780,0.007629596,0.005785327,0.00184427,38.38601704,1711.016769,0.000339123,
4780.625,0.015751983,0.00749828,0.008253704,1.766431703,76.24404019,0.000269834,
4781.25,0.024602589,0.018692608,0.005909981,5.01992551,148.4954517,0.00027514,
4781.875,0.032982985,0.031123199,0.001859785,4.419958079,991.6202483,0.000159109,
4782.5,0.03230382,0.030899088,0.001404732,3.007495561,553.4159594,3.93405E-05,
4783.125,0.025069448,0.023411485,0.001657963,3.099015944,643.5456396,4.06035E-05,
4783.75,0.020165756,0.016143157,0.004022599,3.064570998,259.0338097,0.000177768,
4784.375,0.022181536,0.014128952,0.008052585,0.919352342,187.0865335,0.00147209,
4785,0.026723656,0.017687994,0.009035662,0.757312667,508.3440865,0.017225594,
4785.625,0.024914392,0.015898764,0.009015628,0.725316649,1511.70013,0.150979002,
4786.25,0.01685026,0.009037168,0.007813092,0.578837327,2263.297028,0.190886388,
4786.875,0.01042319,0.005967666,0.004455524,0.476361247,2514.408407,0.024915355,
4787.5,0.009616157,0.008918169,0.000697988,10.43570468,654.3821014,1.6765E-06,
4788.125,0.013953086,0.014117662,0,23.40793937,29.2548106,9.29853E-06,
4788.75,0.03521938,0.035661847,0,3.987207629,7.071337657,6.44888E-05,
4789.375,0.097991835,0.098909787,0,1.409142952,6.274240885,0.00134869,
4790,0.090721418,0.090802898,0,1.683912027,34.51262953,0.00114477,
4790.625,0.087680181,0.087597021,8.31597E-05,1.614527956,97.88063806,0.000950611,
4791.25,0.098294137,0.097475788,0.000818349,1.249204541,263.6255348,0.001128082,
4791.875,0.112552315,0.111495783,0.001056532,1.014978653,149.9087489,0.001568802,
4792.5,0.112496444,0.112337027,0.000159417,1.109825055,49.4727622,0.001767446,
4793.125,0.117409693,0.118517116,0,1.309290728,2.688579055,0.002583214,
4793.75,0.100610632,0.10165969,0,1.575603918,4.455408484,0.001682837,
4794.375,0.163741154,0.163286966,0.000454188,3.184621825,109.6013534,0.022639355,
4795,0.21401407,0.212605989,0.001408081,4.757517161,301.8389481,0.097207179,
4795.625,0.209090421,0.209766852,0,4.681145037,146.4224348,0.090635752,
4796.25,0.156905288,0.158827458,0,2.738008442,23.53920493,0.017423569,
4796.875,0.1004782,0.101287541,0,0.945633462,2.199231876,0.000995284,
4797.5,0.099407581,0.094351094,0.005056487,0.861716693,47.55746639,0.000697678,
4798.125,0.094130883,0.09038584,0.003745043,0.91546097,34.88533326,0.000613394,
4798.75,0.102139556,0.102054415,8.51409E-05,0.732311449,32.02548481,0.00079437,
4799.375,0.092999419,0.092441841,0.000557578,0.746113276,78.53865118,0.000544859,
4800,0.102965118,0.102059442,0.000905676,0.90546546,92.29989279,0.000982449,
4800.625,0.123802256,0.122255816,0.001546439,1.107414301,112.8861097,0.002474664,
4801.25,0.128667684,0.124041722,0.004625962,1.171756319,243.1074746,0.003044661,
4801.875,0.1236071,0.119672496,0.003934604,1.043558777,101.0488107,0.002164869,
4802.5,0.11650959,0.110545476,0.005964114,0.804925501,46.01273638,0.00122883,
4803.125,0.147918893,0.1468751,0.001043793,1.38646748,100.5985817,0.006452239,
4803.75,0.164509204,0.16256463,0.001944573,2.157469432,231.9517626,0.01507546,
4804.375,0.155297434,0.152428033,0.002869401,2.597540177,251.4070641,0.014065224,
4805,0.126967939,0.105567445,0.021400494,1.232017666,87.63379724,0.017638043,
4805.625,0.10945054,0.095672475,0.013778065,1.426735131,162.5767526,0.010720445,
4806.25,0.130461457,0.097320549,0.033140909,1.673205501,148.8953657,0.268937041,
4806.875,0.155109887,0.116073887,0.039035999,3.121262857,151.5493997,0.538963519,
4807.5,0.170672874,0.105092358,0.065580516,2.560346875,111.7350773,2.312412579,
4808.125,0.174740904,0.112979076,0.061761828,2.711638995,124.6168905,2.264032691,
4808.75,0.166366339,0.120137869,0.046228469,2.496297178,151.6008607,1.05484261,
4809.375,0.146137737,0.114616294,0.031521443,1.619440374,136.7055732,0.18729497,
4810,0.105282211,0.085010135,0.020272076,0.845219731,66.95185133,0.008011808,
4810.625,0.074261907,0.065886266,0.008375641,0.90406165,64.47823543,0.000374961,
4811.25,0.070120444,0.065752325,0.004368119,1.115850606,107.7563591,0.000250842,
4811.875,0.091781837,0.086782688,0.004999149,1.265261669,235.376718,0.001063678,
4812.5,0.10578065,0.100775499,0.005005151,1.279991269,206.420864,0.00158757,
4813.125,0.10011505,0.095896257,0.004218793,1.284675035,134.9027695,0.001144075,
4813.75,0.096517558,0.089577108,0.00694045,1.173520123,71.31855738,0.000873597,
4814.375,0.092357809,0.083195214,0.009162595,1.101891741,46.08708739,0.00067758,
4815,0.097448718,0.096155897,0.001292821,1.213240717,615.9910049,0.001047772,
4815.625,0.086647994,0.084463193,0.002184801,1.011294202,1092.541948,0.000786664,
4816.25,0.058126164,0.055838395,0.00228777,1.001537029,1642.245536,0.000836161,
4816.875,0.026243435,0.0192724,0.006971035,1.034951526,90.59752614,0.000195258,
4817.5,0.013959014,0.005522108,0.008436906,0.453775935,77.49098411,0.000304257,
4818.125,0.009395644,0.000108366,0.009287278,0.460788662,88.00837644,0.000576238,
4818.75,0.008862485,0.005952385,0.0029101,6.681022768,2242.904369,0.003607975,
4819.375,0.011825068,0.009833593,0.001991475,25.49576973,1554.781933,0.000382607,
4820,0.001439487,0.001505905,0,0.392474148,0.396945086,2.01837E-11,
4820.625,0.010417057,5.55108E-05,0.010361546,0.911631546,62.71967652,0.000453425,
4821.25,0.010323879,1.80907E-05,0.010305788,0.683332381,95.91773731,0.001037821,
4821.875,0.010582604,0.008606811,0.001975793,38.63952964,1771.675985,0.000480458,
4822.5,0.012744206,0.011205095,0.001539111,30.66757201,544.3135806,2.146E-05,
4823.125,0.016474625,0.012640413,0.003834212,5.182521973,128.7943939,3.71738E-05,
4823.75,0.021567076,0.019301394,0.002265682,3.455840758,54.47105422,5.57818E-06,
4824.375,0.027682271,0.02573623,0.001946042,2.756835046,110.6916688,1.38518E-05,
4825,0.027567488,0.019807117,0.007760371,1.290315497,86.1747091,0.000271319,
4825.625,0.022084286,0.013779538,0.008304747,0.855231829,100.1917799,0.000477804,0.0002
4826.25,0.024633103,0.021215176,0.003417927,2.050570579,73.0260049,1.14318E-05,2.479
4826.875,0.031678894,0.023486794,0.0081921,0.53248943,56.72829897,0.000146558,
4827.5,0.021985943,0.016647438,0.005338506,0.626040051,124.276986,0.000125928,
4828.125,0.009707068,0.003823387,0.005883681,1.402346528,267.537156,0.000857761,
4828.75,0.01128276,0.004488451,0.006794309,8.846497142,290.650895,0.001800251,
4829.375,0.015036997,0.010740498,0.004296499,19.53068194,1737.851126,0.010294223,
4830,0.012950343,0.00715667,0.005793673,15.59010211,75.1093025,6.39718E-05,
4830.625,0.035116956,0.021170532,0.013946424,1.545131651,68.01724854,0.001753311,
4831.25,0.075737925,0.047481314,0.028256612,1.736751611,81.57111422,0.04250656,
4831.875,0.113781282,0.07668811,0.037093172,2.896787772,127.6928411,0.309682266,1.591
4832.5,0.129851164,0.089215107,0.040636057,4.085834961,130.5302879,0.467177319,
4833.125,0.136003432,0.08018159,0.055821842,4.835817914,154.5163648,2.320277364,
4833.75,0.145012847,0.076410448,0.068602399,5.004489266,201.6697658,9.009922092,
4834.375,0.147339228,0.087663675,0.059675552,6.122451149,284.2567657,10.25086769,
4835,0.142182783,0.09747529,0.044707493,5.044497437,294.2633496,3.463896985,
4835.625,0.135170219,0.104894279,0.03027594,5.536954306,290.609288,0.71629651,0.256
4836.25,0.131171901,0.103130317,0.028041584,9.263402774,345.9490914,0.750483738,
4836.875,0.13360363,0.045954662,0.087648968,3.486458149,119.3326653,8.404539855,
4837.5,0.140687219,0.043709738,0.096977482,5.811410304,172.6027427,26.35011334,
4838.125,0.142554941,0.03696409,0.10559085,10.7898235,251.0053838,78.31993906,
4838.75,0.155606047,0.029195718,0.126410329,18.10694512,316.4453309,255.6983118,
4839.375,0.186696492,0.03953605,0.147160443,15.54358755,363.1912265,618.6361681,
4840,0.225201519,0.054387521,0.170813997,12.94722102,410.5494551,1434.911541,
4840.625,0.250237663,0.056869909,0.193367753,14.78035708,452.094809,2857.560813,2710
4841.25,0.261003863,0.056867094,0.204136769,15.35321882,463.4622925,3730.04392,2890
4841.875,0.275908856,0.071699138,0.204209718,10.08603705,446.5322625,3467.461479,
4842.5,0.273684818,0.090457955,0.183226863,11.22903549,395.2757824,1760.997957,
4843.125,0.263908237,0.101123735,0.162784502,15.84931852,351.6540041,868.3436761,
4843.75,0.245597128,0.117200809,0.128396319,23.72218994,338.0326018,310.5918507,118
4844.375,0.225306726,0.123816832,0.101489895,23.37750701,331.1995844,116.4329128,
4845,0.230270807,0.08396261,0.146308197,12.77507944,247.9208963,281.6506055,50.8
4845.625,0.244599441,0.070454238,0.174145203,9.992391044,241.1258026,534.731085,
4846.25,0.289101702,0.058012037,0.231089665,9.58739679,241.5915661,1664.508099,
4846.875,0.293632388,0.061307982,0.232324406,15.03368631,234.6472771,1604.024344,
4847.5,0.304728634,0.078100943,0.22662769,19.05473729,200.7388257,1062.961528,
4848.125,0.296125605,0.056034652,0.240090953,14.35799448,136.4143626,618.3357745,
4848.75,0.287186453,0.098117665,0.189068787,18.952796,160.1631869,327.814403,
4849.375,0.27645162,0.092831644,0.183619975,26.05369686,138.8234617,219.1007139,
4850,0.265561797,0.007431363,0.258130435,4.802871156,98.77947726,433.2018458,
4850.625,0.26952688,0.004811384,0.264715497,14.64416233,103.235675,523.33173,
4851.25,0.281080964,0.00618632,0.274894643,7.891808349,116.7764572,778.7099067,
4851.875,0.294804822,0.033463993,0.261340829,7.243019825,153.9347179,1105.356208,
4852.5,0.303068302,0.039198756,0.263869546,7.87922047,157.6929324,1205.539937,3000
4853.125,0.301945248,0.112976765,0.188968483,23.74489608,248.6989379,788.726934,
4853.75,0.298043573,0.124973994,0.173069579,26.69343407,247.6170769,550.1682696,
4854.375,0.290283251,0.128316316,0.161966935,26.65990449,261.9781298,472.3913988,
4855,0.283284815,0.126858986,0.156425829,22.44259267,270.9136341,439.4940761,
