DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RHOB_D,RESD_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7849.5,-0.054,48.43,-999.25,0.018,4.45,0.0,2.738,236.67,-999.25,0.0147,0.0133,0.0004,0.0011,0.0019,-999.25,0.0001,0.0001,0.0001,0.0002,0.0,
7850.0,-0.055,48.45,-999.25,0.016,4.53,0.0,2.741,262.4,-999.25,0.0121,0.0105,0.0004,0.001,0.0017,-999.25,0.0,0.0001,0.0001,0.0002,0.0,
7850.5,-0.047,48.66,-999.25,0.013,4.72,0.0,2.728,273.32,-999.25,0.007,0.0063,0.0004,0.0009,0.0013,-999.25,0.0,0.0,0.0,0.0001,0.0,
7851.0,-0.04,48.8,-999.25,0.01,4.93,0.0,2.716,277.44,-999.25,0.0033,0.003,0.0003,0.0007,0.0009,-999.25,0.0,0.0,0.0,0.0001,0.0,
7851.5,-0.036,48.66,-999.25,0.008,5.05,0.0,2.709,315.66,-999.25,0.0021,0.0018,0.0003,0.0006,0.0008,-999.25,0.0,0.0,0.0,0.0001,0.0,
7852.0,-0.03,48.19,-999.25,0.006,5.15,0.0,2.7,363.22,-999.25,0.0013,0.0011,0.0002,0.0005,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7852.5,-0.03,47.46,-999.25,0.004,5.24,0.0,2.7,409.34,-999.25,0.0008,0.0007,0.0002,0.0003,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7853.0,-0.03,47.04,-999.25,0.003,5.3,0.0,2.699,462.82,-999.25,0.0006,0.0005,0.0001,0.0003,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7853.5,-0.026,47.38,-999.25,0.003,5.31,0.0,2.694,507.59,-999.25,0.0006,0.0005,0.0002,0.0003,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7854.0,-0.021,48.12,-999.25,0.003,5.27,0.0,2.685,546.75,-999.25,0.0008,0.0007,0.0002,0.0004,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7854.5,-0.021,48.63,-999.25,0.004,5.17,0.0,2.685,545.59,-999.25,0.0013,0.001,0.0003,0.0005,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7855.0,-0.027,48.55,-999.25,0.004,5.12,0.0,2.694,531.14,-999.25,0.0017,0.0012,0.0003,0.0005,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7855.5,-0.037,48.08,-999.25,0.005,5.11,0.0,2.711,528.86,-999.25,0.0018,0.0011,0.0002,0.0004,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7856.0,-0.045,47.74,-999.25,0.005,5.1,0.0,2.725,519.87,-999.25,0.0018,0.0011,0.0002,0.0004,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7856.5,-0.051,47.85,-999.25,0.005,5.07,0.0,2.734,532.78,-999.25,0.0023,0.0013,0.0002,0.0004,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7857.0,-0.047,48.18,-999.25,0.005,5.04,0.0,2.728,535.86,-999.25,0.0025,0.0014,0.0002,0.0004,0.0006,-999.25,0.0,0.0,0.0,0.0001,0.0,
7857.5,-0.037,48.34,-999.25,0.004,5.1,0.0,2.712,566.82,-999.25,0.0019,0.0011,0.0002,0.0004,0.0006,-999.25,0.0,0.0,0.0,0.0,0.0,
7858.0,-0.028,48.35,-999.25,0.004,5.16,0.0,2.696,561.06,-999.25,0.0014,0.0009,0.0002,0.0004,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7858.5,-0.019,48.44,-999.25,0.003,5.16,0.0,2.682,556.3,-999.25,0.0013,0.001,0.0003,0.0005,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7859.0,-0.02,48.54,-999.25,0.003,5.09,0.0,2.684,543.4,-999.25,0.0016,0.0012,0.0003,0.0005,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7859.5,-0.023,48.59,-999.25,0.003,5.06,0.0,2.688,556.08,-999.25,0.0019,0.0013,0.0003,0.0005,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7860.0,-0.027,48.67,-999.25,0.004,5.08,0.0,2.694,540.12,-999.25,0.0019,0.0013,0.0003,0.0005,0.0005,-999.25,0.0,0.0,0.0,0.0,0.0,
7860.5,-0.025,48.88,-999.25,0.005,5.06,0.0,2.691,490.3,-999.25,0.0021,0.0015,0.0003,0.0006,0.0006,-999.25,0.0,0.0,0.0,0.0001,0.0,
7861.0,-0.023,49.28,-999.25,0.007,5.01,0.0,2.688,446.76,-999.25,0.0027,0.002,0.0004,0.0007,0.0006,-999.25,0.0,0.0,0.0,0.0001,0.0,
7861.5,-0.027,49.64,-999.25,0.008,4.95,0.0,2.694,393.53,-999.25,0.0036,0.0028,0.0005,0.0009,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7862.0,-0.027,49.7,-999.25,0.008,4.98,0.0,2.694,367.43,-999.25,0.0032,0.0026,0.0005,0.0009,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7862.5,-0.023,49.43,-999.25,0.007,5.05,0.0,2.688,355.19,-999.25,0.0022,0.002,0.0005,0.0008,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7863.0,-0.019,48.93,-999.25,0.007,5.1,0.0,2.681,361.67,-999.25,0.0017,0.0017,0.0004,0.0007,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7863.5,-0.022,48.49,-999.25,0.007,5.13,0.0,2.686,335.57,-999.25,0.0014,0.0014,0.0003,0.0006,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7864.0,-0.029,48.27,-999.25,0.007,5.13,0.0,2.698,305.93,-999.25,0.0014,0.0013,0.0003,0.0005,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7864.5,-0.03,48.26,-999.25,0.007,5.17,0.0,2.699,288.78,-999.25,0.0012,0.0011,0.0003,0.0005,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7865.0,-0.026,48.43,-999.25,0.007,5.2,0.0,2.692,273.67,-999.25,0.0011,0.0011,0.0003,0.0006,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7865.5,-0.024,48.64,-999.25,0.008,5.17,0.0,2.69,252.28,-999.25,0.0012,0.0013,0.0003,0.0006,0.0007,-999.25,0.0,0.0,0.0,0.0001,0.0,
7866.0,-0.03,48.83,-999.25,0.008,5.11,0.0,2.699,215.15,-999.25,0.0015,0.0016,0.0003,0.0007,0.0008,-999.25,0.0,0.0,0.0,0.0001,0.0,
7866.5,-0.034,48.91,-999.25,0.008,5.07,0.0,2.706,207.83,-999.25,0.0017,0.0018,0.0003,0.0007,0.0008,-999.25,0.0,0.0,0.0,0.0001,0.0,
7867.0,-0.034,48.91,-999.25,0.009,5.06,0.0,2.707,215.33,-999.25,0.0018,0.0019,0.0003,0.0007,0.0008,-999.25,0.0,0.0,0.0,0.0001,0.0,
7867.5,-0.036,48.96,-999.25,0.009,5.03,0.0,2.71,210.48,-999.25,0.002,0.0021,0.0003,0.0008,0.0009,-999.25,0.0,0.0,0.0,0.0001,0.0,
7868.0,-0.036,49.09,-999.25,0.01,4.99,0.0,2.709,198.7,-999.25,0.0024,0.0026,0.0003,0.0008,0.0009,-999.25,0.0,0.0,0.0,0.0001,0.0,
7868.5,-0.03,49.16,-999.25,0.01,4.99,0.0,2.699,184.02,-999.25,0.0023,0.0026,0.0004,0.0009,0.0009,-999.25,0.0,0.0,0.0,0.0001,0.0,
7869.0,-0.023,49.12,-999.25,0.01,5.05,0.0,2.688,180.34,-999.25,0.0018,0.0022,0.0004,0.0009,0.0008,-999.25,0.0,0.0,0.0,0.0001,0.0,
7869.5,-0.021,48.99,-999.25,0.009,5.11,0.0,2.685,175.45,-999.25,0.0014,0.0018,0.0004,0.0008,0.0008,-999.25,0.0,0.0,0.0,0.0001,0.0,
7870.0,-0.023,48.89,-999.25,0.009,5.11,0.0,2.687,164.32,-999.25,0.0014,0.0019,0.0003,0.0008,0.0008,-999.25,0.0,0.0,0.0,0.0001,0.0,
7870.5,-0.024,48.88,-999.25,0.01,5.07,0.0,2.69,144.19,-999.25,0.0015,0.002,0.0003,0.0008,0.0009,-999.25,0.0,0.0,0.0,0.0001,0.0,
7871.0,-0.025,48.87,-999.25,0.011,5.05,0.0,2.691,128.66,-999.25,0.0016,0.0023,0.0003,0.0009,0.001,-999.25,0.0,0.0,0.0001,0.0001,0.0,
7871.5,-0.025,48.8,-999.25,0.012,5.0,0.0,2.691,113.03,-999.25,0.0019,0.0029,0.0003,0.001,0.0011,-999.25,0.0,0.0,0.0001,0.0001,0.0,
7872.0,-0.025,48.71,-999.25,0.013,4.93,0.0,2.691,107.42,-999.25,0.0023,0.0037,0.0003,0.001,0.0011,-999.25,0.0,0.0,0.0001,0.0001,0.0,
7872.5,-0.025,48.61,-999.25,0.013,4.95,0.0,2.691,101.43,-999.25,0.0021,0.0034,0.0003,0.0009,0.0011,-999.25,0.0,0.0,0.0001,0.0001,0.0,
7873.0,-0.028,48.52,-999.25,0.012,5.03,0.0,2.697,92.42,-999.25,0.0015,0.0025,0.0002,0.0008,0.0011,-999.25,0.0,0.0,0.0001,0.0001,0.0,
7873.5,-0.038,48.47,-999.25,0.012,5.12,0.0,2.712,87.92,-999.25,0.0013,0.0019,0.0002,0.0008,0.0011,-999.25,0.0,0.0,0.0001,0.0001,0.0,
7874.0,-0.045,48.43,-999.25,0.012,5.18,0.0,2.724,83.9,-999.25,0.0011,0.0015,0.0002,0.0008,0.0012,-999.25,0.0,0.0,0.0001,0.0001,0.0,
7874.5,-0.046,48.5,-999.25,0.013,5.22,0.0,2.726,77.12,-999.25,0.001,0.0014,0.0002,0.0009,0.0013,-999.25,0.0,0.0,0.0001,0.0001,0.0,
