DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_0919,K_SDR,K_SDR_PRE
6102.0,-0.024,51.49,-999.25,0.046,5.05,0.0,233.99,2.752,-999.25,0.0035,0.0035,0.0038,0.0034,0.0108,-999.25,0.0,0.0,0.0,0.0001,0.0002,,1e-05,
6102.5,-0.007,52.32,-999.25,0.053,4.89,0.0,295.84,2.721,-999.25,0.0108,0.0079,0.0086,0.0069,0.0149,-999.25,0.0,0.0,0.0001,0.0002,0.0002,,1e-05,
6103.0,0.019,52.79,-999.25,0.058,4.81,0.043,302.65,2.677,-999.25,0.0183,0.0078,0.0103,0.0069,0.0157,-999.25,0.0001,0.0001,0.0001,0.0001,0.0004,,0.003436289,
6103.5,0.027,52.71,-999.25,0.056,4.78,0.044,381.18,2.665,-999.25,0.0184,0.0076,0.0099,0.0069,0.0147,-999.25,0.0001,0.0001,0.0001,0.0001,0.0004,,0.002718217,
6104.0,0.017,51.16,-999.25,0.046,4.84,0.035,419.22,2.681,-999.25,0.0088,0.004,0.0044,0.003,0.0088,-999.25,0.0,0.0,0.0,0.0,0.0003,,0.000145983,
6104.5,0.01,50.63,-999.25,0.047,5.0,0.0,443.15,2.693,-999.25,0.0055,0.0048,0.0077,0.0048,0.0103,-999.25,0.0,0.0,0.0,0.0001,0.0002,,5.93e-05,
6105.0,0.008,50.71,-999.25,0.041,5.11,0.0,433.03,2.697,-999.25,0.0029,0.0028,0.0053,0.0033,0.0073,-999.25,0.0,0.0,0.0,0.0,0.0002,,5.35e-05,
6105.5,0.012,51.2,-999.25,0.041,5.09,0.03,384.14,2.689,-999.25,0.0033,0.0022,0.0034,0.0022,0.0067,-999.25,0.0,0.0,0.0,0.0,0.0002,,6.43e-05,
6106.0,0.015,51.54,-999.25,0.054,4.83,0.04,316.74,2.684,-999.25,0.0122,0.0058,0.0067,0.0044,0.0129,-999.25,0.0,0.0001,0.0,0.0001,0.0004,,0.000278923,
6106.5,0.017,51.53,-999.25,0.049,4.47,0.037,252.22,2.682,-999.25,0.0192,0.0073,0.0058,0.0036,0.0102,-999.25,0.0001,0.0001,0.0,0.0001,0.0003,,0.002419252,
6107.0,0.004,51.77,-999.25,0.04,4.1,0.0,191.18,2.704,-999.25,0.0122,0.0121,0.0048,0.0035,0.007,-999.25,0.0001,0.0001,0.0,0.0001,0.0002,,0.006582475,
6107.5,0.006,51.51,-999.25,0.047,3.81,0.0,134.5,2.699,-999.25,0.0127,0.0169,0.0065,0.0053,0.0104,-999.25,0.0003,0.0003,0.0001,0.0001,0.0002,,0.215134948,
6108.0,0.014,52.15,-999.25,0.05,3.73,0.037,90.21,2.685,-999.25,0.0198,0.0122,0.0055,0.0042,0.0107,-999.25,0.0006,0.0004,0.0001,0.0001,0.0003,,0.617934525,
6108.5,0.047,53.83,-999.25,0.078,3.67,0.064,61.44,2.63,-999.25,0.0786,0.0344,0.0449,0.0317,0.0421,-999.25,0.002,0.0011,0.0006,0.0003,0.0012,,0.888081133,
6109.0,0.079,58.9,-999.25,0.227,3.63,0.17,44.74,2.575,-999.25,3.0667,0.2809,4.6277,1.0912,0.3161,-999.25,2.2055,0.1851,2.1015,0.1296,0.0129,,0.694032371,
6109.5,0.117,76.55,-999.25,0.291,3.59,0.222,35.61,2.51,-999.25,16.2861,0.5369,13.6001,1.0572,0.7577,-999.25,1.3871,0.0682,12.8527,0.1202,0.0329,,4.134984493,
6110.0,0.14,91.02,-999.25,0.261,3.56,0.209,31.0,2.471,-999.25,136.2619,2.2092,30.2502,1.4905,2.3586,-999.25,0.2497,0.0624,3.289,0.0489,0.0947,,4.708667278,
6110.5,0.161,96.2,-999.25,0.246,3.55,0.208,29.22,2.435,-999.25,438.2735,9.3649,54.2387,2.7512,6.5901,-999.25,0.3179,0.134,3.507,0.0955,0.2914,,6.586151123,
6111.0,0.169,92.29,-999.25,0.287,3.59,0.236,29.37,2.421,-999.25,386.5099,15.5216,117.4259,6.8591,7.7465,-999.25,0.4568,0.1422,9.6472,0.2061,0.3421,,15.61382866,
6111.5,0.168,89.08,-999.25,0.344,3.83,0.271,30.85,2.423,-999.25,289.7109,34.4952,88.4089,6.0704,5.2036,-999.25,0.6371,0.2245,5.5251,0.176,0.3007,,5.231137753,
6112.0,0.145,86.07,-999.25,0.273,3.94,0.219,32.91,2.461,-999.25,456.5626,21.8047,41.5265,2.9673,2.8563,-999.25,0.7278,0.1183,11.9485,0.1195,0.1291,,0.00361036,
6112.5,0.153,88.11,-999.25,0.146,3.87,0.15,34.63,2.448,-999.25,134.8364,8.5109,2.9378,1.0287,3.4801,-999.25,0.2087,0.0144,5.3387,0.0348,0.0509,,2.089519262,
6113.0,0.193,89.31,-999.25,0.251,3.79,0.224,35.53,2.381,-999.25,1707.3948,221.4917,151.8845,29.9602,28.8651,-999.25,1.6313,0.1371,95.9669,1.0711,1.6188,,79.60861969,
6113.5,0.248,99.32,-999.25,0.498,3.7,0.0,36.01,2.287,-999.25,246447.4092,441.32,945.8848,113.6473,48.7847,-999.25,3.7302,0.5211,0.0523,0.6804,0.4734,,3.460191488,
6114.0,0.284,109.1,-999.25,0.451,3.62,0.0,36.72,2.224,-999.25,764896.0189,691.8272,2221.5575,197.6767,371.3735,-999.25,4.6239,1.3864,0.0076,0.8455,0.3396,,0.562850237,
6114.5,0.292,105.44,-999.25,0.623,3.53,0.0,37.23,2.21,-999.25,163367.5451,351.2865,897.8187,632.3616,218.2727,-999.25,4.0734,0.8139,0.0056,1.7179,1.9775,,0.112640135,
6115.0,0.234,92.69,-999.25,0.603,3.44,0.0,34.9,2.311,-999.25,3187.2368,35.5491,146.1369,66.2279,9.0186,-999.25,0.7519,0.2622,0.052,0.5801,1.5155,,0.476477623,
6115.5,0.13,87.8,-999.25,0.212,3.37,0.176,28.73,2.487,-999.25,45.6772,0.6594,8.704,1.0074,1.9851,-999.25,0.221,0.0248,2.2332,0.0317,0.0758,,0.769362926,
6116.0,0.04,85.78,-999.25,0.097,3.31,0.074,18.59,2.641,-999.25,0.1143,0.1206,0.0773,0.154,0.0693,-999.25,0.0085,0.003,0.0044,0.0043,0.0023,,0.101831414,
6116.5,0.024,72.95,-999.25,0.11,3.25,0.08,11.79,2.669,-999.25,0.0747,0.0809,0.0862,0.089,0.0744,-999.25,0.0046,0.0027,0.0032,0.003,0.0029,,0.021603243,
6117.0,0.06,71.56,-999.25,0.16,3.19,0.121,9.93,2.607,-999.25,0.273,0.1583,0.2492,0.1925,0.2213,-999.25,0.0202,0.0071,0.0164,0.0093,0.0103,,0.041862577,
6117.5,0.088,70.21,-999.25,0.174,3.14,0.138,9.66,2.559,-999.25,0.715,0.3246,0.9102,0.6444,0.4655,-999.25,0.0628,0.0195,0.0603,0.0267,0.0183,,0.492243618,
6118.0,0.091,68.78,-999.25,0.19,3.15,0.149,9.68,2.554,-999.25,0.878,0.3812,1.3817,0.9148,0.5151,-999.25,0.1108,0.0316,0.103,0.0442,0.021,,0.864346266,
6118.5,0.069,67.57,-999.25,0.136,3.4,0.108,13.84,2.592,-999.25,0.3964,0.1452,0.3497,0.2572,0.2216,-999.25,0.0178,0.0055,0.0218,0.0095,0.008,,0.156314731,
6119.0,0.037,63.28,-999.25,0.106,4.22,0.079,24.5,2.647,-999.25,0.1981,0.0594,0.1007,0.0754,0.0805,-999.25,0.0022,0.0011,0.0065,0.0032,0.003,,0.018940074,
6119.5,0.013,53.57,-999.25,0.087,4.64,0.062,28.96,2.687,-999.25,0.019,0.0222,0.0178,0.0175,0.0413,-999.25,0.0004,0.0004,0.0006,0.0006,0.0013,,0.092828721,
6120.0,-0.002,51.74,-999.25,0.056,4.77,0.0,33.71,2.713,-999.25,0.0034,0.0106,0.0057,0.0077,0.017,-999.25,0.0001,0.0001,0.0001,0.0002,0.0003,,1e-05,
6120.5,-0.007,50.81,-999.25,0.04,4.83,0.0,35.83,2.723,-999.25,0.0014,0.004,0.0018,0.0025,0.0073,-999.25,0.0,0.0,0.0001,0.0,0.0001,,1e-05,
6121.0,-0.004,51.04,-999.25,0.041,4.83,0.0,34.16,2.716,-999.25,0.0015,0.0046,0.0021,0.003,0.0077,-999.25,0.0,0.0,0.0001,0.0001,0.0001,,1e-05,
6121.5,0.003,52.27,-999.25,0.045,4.82,0.0,35.35,2.704,-999.25,0.0022,0.0063,0.004,0.0051,0.0094,-999.25,0.0001,0.0,0.0001,0.0001,0.0002,,0.028297497,
6122.0,0.013,54.28,-999.25,0.053,4.77,0.039,35.69,2.688,-999.25,0.0055,0.0069,0.0065,0.0062,0.0122,-999.25,0.0001,0.0001,0.0002,0.0001,0.0003,,0.017754199,
6122.5,0.018,56.11,-999.25,0.073,4.68,0.053,34.77,2.68,-999.25,0.0186,0.0164,0.0193,0.0164,0.0277,-999.25,0.0003,0.0002,0.0006,0.0005,0.0008,,0.001308144,
6123.0,0.018,56.94,-999.25,0.069,4.58,0.05,28.49,2.679,-999.25,0.0192,0.0168,0.0179,0.0162,0.0242,-999.25,0.0003,0.0002,0.0006,0.0005,0.0007,,0.004024924,
6123.5,0.016,56.89,-999.25,0.07,4.46,0.051,20.68,2.683,-999.25,0.0181,0.0182,0.0161,0.0159,0.0247,-999.25,0.0003,0.0002,0.0005,0.0005,0.0007,,0.003235419,
6124.0,0.016,57.24,-999.25,0.093,4.36,0.067,12.34,2.682,-999.25,0.0296,0.0344,0.0261,0.03,0.0491,-999.25,0.0005,0.0006,0.0007,0.0013,0.0016,,0.001232421,
6124.5,0.024,62.39,-999.25,0.153,4.23,0.11,10.57,2.67,-999.25,0.1104,0.0813,0.0768,0.0789,0.1095,-999.25,0.0033,0.002,0.0046,0.0058,0.0054,,0.001225651,
6125.0,0.033,65.26,-999.25,0.177,4.0,0.127,9.68,2.654,-999.25,0.1604,0.0949,0.1073,0.0992,0.1309,-999.25,0.0076,0.0032,0.0091,0.008,0.0067,,0.006441374,
6125.5,0.035,65.93,-999.25,0.163,3.7,0.118,8.85,2.651,-999.25,0.1239,0.0856,0.1062,0.107,0.1344,-999.25,0.0061,0.003,0.0061,0.0071,0.0068,,0.021675721,
6126.0,0.036,66.79,-999.25,0.157,3.4,0.114,7.53,2.649,-999.25,0.0974,0.0848,0.0998,0.11,0.1357,-999.25,0.0058,0.0041,0.0044,0.0067,0.0068,,0.019060373,
6126.5,0.041,66.79,-999.25,0.152,3.11,0.111,6.43,2.64,-999.25,0.1012,0.0964,0.1069,0.1264,0.1465,-999.25,0.0066,0.0086,0.0037,0.0074,0.0072,,0.014285335,
6127.0,0.054,69.28,-999.25,0.11,2.99,0.087,5.75,2.618,-999.25,0.0944,0.1155,0.1117,0.1112,0.1108,-999.25,0.0031,0.0086,0.002,0.0044,0.0037,,0.008711618,
6127.5,0.061,70.56,-999.25,0.131,3.0,0.102,5.28,2.605,-999.25,0.1358,0.1654,0.1543,0.1694,0.1796,-999.25,0.0049,0.0104,0.0034,0.0072,0.0068,,0.01063217,
6128.0,0.066,71.3,-999.25,0.138,3.03,0.108,5.21,2.598,-999.25,0.1432,0.1733,0.1727,0.1916,0.2091,-999.25,0.0053,0.0091,0.004,0.0076,0.0079,,0.014076045,
6128.5,0.067,73.05,-999.25,0.136,3.09,0.107,4.86,2.595,-999.25,0.1433,0.1712,0.1682,0.1851,0.2142,-999.25,0.0044,0.0074,0.004,0.0075,0.008,,0.010650855,
6129.0,0.07,77.06,-999.25,0.178,3.19,0.135,4.82,2.59,-999.25,0.1881,0.1881,0.1966,0.2093,0.2894,-999.25,0.0074,0.0065,0.0076,0.0084,0.0132,,0.015407217,
6129.5,0.064,75.8,-999.25,0.232,3.29,0.17,4.63,2.6,-999.25,0.1242,0.1366,0.1329,0.1412,0.2076,-999.25,0.0126,0.007,0.0099,0.0083,0.0087,,0.005455864,
6130.0,0.056,74.96,-999.25,0.166,3.4,0.124,4.67,2.614,-999.25,0.1354,0.1309,0.1351,0.1574,0.2064,-999.25,0.0037,0.004,0.0043,0.0067,0.01,,0.008742291,
6130.5,0.047,74.66,-999.25,0.197,3.48,0.143,5.4,2.63,-999.25,0.1143,0.1073,0.1033,0.1149,0.1635,-999.25,0.0054,0.0033,0.0052,0.0052,0.0079,,0.021002259,
6131.0,0.047,71.62,-999.25,0.206,3.54,0.149,7.23,2.629,-999.25,0.1549,0.1045,0.1316,0.1143,0.1609,-999.25,0.0125,0.0044,0.0115,0.0076,0.0078,,0.047184877,
6131.5,0.045,65.97,-999.25,0.184,3.6,0.134,6.94,2.633,-999.25,0.1231,0.1056,0.1301,0.1455,0.1641,-999.25,0.0107,0.0057,0.0091,0.0118,0.0083,,0.03067298,
6132.0,0.042,65.75,-999.25,0.154,3.66,0.113,6.48,2.638,-999.25,0.1088,0.0988,0.1113,0.135,0.1512,-999.25,0.004,0.0036,0.004,0.0083,0.0075,,0.01543697,
6132.5,0.032,66.57,-999.25,0.145,3.72,0.105,4.93,2.656,-999.25,0.07,0.0797,0.0736,0.0976,0.1204,-999.25,0.0015,0.0022,0.0016,0.0055,0.0058,,0.009335935,
6133.0,0.022,65.48,-999.25,0.156,3.83,0.111,7.49,2.673,-999.25,0.0761,0.0717,0.0646,0.0779,0.1079,-999.25,0.0027,0.0019,0.0028,0.0051,0.0054,,0.010885603,
6133.5,0.015,63.91,-999.25,0.145,3.93,0.103,11.91,2.684,-999.25,0.0981,0.0668,0.0673,0.0671,0.0955,-999.25,0.0032,0.0016,0.0039,0.0045,0.0047,,0.011949665,
6134.0,0.016,60.91,-999.25,0.111,3.91,0.079,17.46,2.682,-999.25,0.0846,0.0523,0.0545,0.0505,0.0698,-999.25,0.0022,0.0012,0.0026,0.0028,0.0027,,0.007816636,
6134.5,0.025,57.66,-999.25,0.101,3.81,0.074,19.8,2.668,-999.25,0.0649,0.0448,0.0464,0.043,0.0629,-999.25,0.002,0.0014,0.0016,0.0017,0.0023,,0.020345122,
6135.0,0.026,57.46,-999.25,0.097,3.76,0.071,20.36,2.666,-999.25,0.0612,0.043,0.0434,0.0404,0.0585,-999.25,0.002,0.0015,0.0015,0.0015,0.0021,,0.024404693,
6135.5,0.021,57.3,-999.25,0.092,3.73,0.067,19.54,2.674,-999.25,0.0493,0.0379,0.0333,0.0324,0.0498,-999.25,0.0017,0.0014,0.0011,0.0012,0.0017,,0.018833458,
6136.0,0.011,57.3,-999.25,0.092,3.71,0.066,19.57,2.692,-999.25,0.0404,0.0312,0.0261,0.0257,0.0451,-999.25,0.0016,0.0013,0.0009,0.0011,0.0015,,0.014872961,
6136.5,0.007,57.3,-999.25,0.086,3.71,0.0,20.16,2.699,-999.25,0.0225,0.0666,0.0437,0.0503,0.0583,-999.25,0.0032,0.003,0.0015,0.0015,0.001,,0.015937043,
6137.0,0.003,57.21,-999.25,0.084,3.75,0.0,19.56,2.705,-999.25,0.022,0.0636,0.0385,0.0451,0.0547,-999.25,0.0029,0.0026,0.0014,0.0014,0.0009,,0.013832801,
6137.5,0.0,58.76,-999.25,0.091,3.84,0.0,20.75,2.71,-999.25,0.0303,0.0783,0.0488,0.0581,0.0691,-999.25,0.0035,0.0028,0.0023,0.002,0.0011,,0.018616723,
6138.0,0.001,57.33,-999.25,0.097,3.94,0.0,15.38,2.709,-999.25,0.029,0.086,0.0546,0.0641,0.0825,-999.25,0.003,0.0022,0.0021,0.0025,0.0013,,0.010182402,
6138.5,-0.001,57.52,-999.25,0.105,4.11,0.0,10.59,2.711,-999.25,0.0331,0.1063,0.071,0.0802,0.104,-999.25,0.0033,0.0019,0.0028,0.0037,0.0016,,1e-05,
6139.0,0.001,57.76,-999.25,0.1,4.26,0.0,10.07,2.709,-999.25,0.0288,0.0877,0.0672,0.0708,0.0899,-999.25,0.0023,0.0012,0.0022,0.0028,0.0014,,0.006448303,
6139.5,0.002,58.28,-999.25,0.035,4.28,0.0,12.5,2.706,-999.25,0.0078,0.0122,0.0088,0.0075,0.0052,-999.25,0.0003,0.0001,0.0002,0.0001,0.0001,,0.002936,
6140.0,0.011,63.39,-999.25,0.053,4.21,0.038,8.2,2.692,-999.25,0.0253,0.0176,0.0248,0.0183,0.0121,-999.25,0.0002,0.0003,0.0003,0.0006,0.0003,,0.022795001,
6140.5,0.03,71.58,-999.25,0.117,4.12,0.085,6.61,2.659,-999.25,0.1407,0.071,0.0886,0.0898,0.0891,-999.25,0.0011,0.0015,0.0019,0.0035,0.0036,,0.053544492,
6141.0,0.046,73.31,-999.25,0.125,4.05,0.094,7.26,2.631,-999.25,0.2535,0.093,0.1162,0.1144,0.1268,-999.25,0.0021,0.0021,0.0038,0.0047,0.0052,,0.021326745,
6141.5,0.041,71.6,-999.25,0.149,4.09,0.109,7.87,2.64,-999.25,0.2705,0.1113,0.121,0.1188,0.1443,-999.25,0.0029,0.0024,0.0049,0.0054,0.007,,0.020277316,
6142.0,0.025,65.96,-999.25,0.052,4.16,0.041,10.62,2.667,-999.25,0.0322,0.0183,0.0276,0.0231,0.0122,-999.25,0.0004,0.0004,0.0006,0.0008,0.0003,,0.017972929,
6142.5,0.005,58.63,-999.25,-0.02,4.22,0.0,9.81,2.701,-999.25,0.0022,0.0012,0.0007,0.0004,0.0001,-999.25,0.0,0.0,0.0,0.0,0.0,,1e-05,
6143.0,0.015,69.89,-999.25,0.056,4.24,0.041,6.24,2.685,-999.25,0.053,0.0217,0.0528,0.0356,0.014,-999.25,0.0004,0.0006,0.0004,0.001,0.0004,,0.006103993,
6143.5,0.048,73.68,-999.25,0.152,3.95,0.113,4.21,2.629,-999.25,0.1524,0.1114,0.1077,0.1297,0.1631,-999.25,0.0018,0.0026,0.0023,0.0053,0.0076,,0.165016353,
6144.0,0.08,78.53,-999.25,0.146,3.59,0.118,3.67,2.573,-999.25,0.2199,0.1461,0.1824,0.2127,0.3178,-999.25,0.0031,0.0043,0.0046,0.0077,0.0111,,0.11738316,
6144.5,0.098,85.61,-999.25,0.174,3.2,0.141,3.47,2.542,-999.25,0.2619,0.2263,0.2711,0.2982,0.6238,-999.25,0.0077,0.0088,0.0105,0.0097,0.0224,,0.173689917,
6145.0,0.095,82.24,-999.25,0.197,2.96,0.155,3.65,2.547,-999.25,0.2706,0.3566,0.3226,0.3598,0.5811,-999.25,0.012,0.014,0.0123,0.0124,0.0237,,0.241576597,
6145.5,0.093,80.96,-999.25,0.177,2.99,0.141,3.72,2.551,-999.25,0.2396,0.3124,0.2824,0.3286,0.535,-999.25,0.0089,0.0114,0.0096,0.0111,0.0201,,0.168103755,
6146.0,0.089,79.84,-999.25,0.189,3.09,0.148,3.93,2.557,-999.25,0.2525,0.2796,0.2943,0.3338,0.4906,-999.25,0.0104,0.011,0.011,0.0124,0.0206,,0.026868504,
6146.5,0.085,78.87,-999.25,0.197,3.19,0.152,3.84,2.565,-999.25,0.2121,0.2286,0.2529,0.3005,0.4203,-999.25,0.009,0.009,0.0094,0.0114,0.0175,,0.031226674,
6147.0,0.088,82.98,-999.25,0.202,3.3,0.156,3.39,2.559,-999.25,0.2282,0.2163,0.2445,0.2835,0.4641,-999.25,0.008,0.0087,0.0092,0.0096,0.0198,,0.015806718,
6147.5,0.083,81.97,-999.25,0.243,3.42,0.182,3.68,2.569,-999.25,0.1885,0.1686,0.1977,0.2052,0.3162,-999.25,0.0115,0.0086,0.0099,0.0079,0.0116,,0.044680495,
6148.0,0.078,79.5,-999.25,0.273,3.54,0.201,5.31,2.576,-999.25,0.2469,0.1322,0.239,0.1351,0.2316,-999.25,0.027,0.0103,0.0235,0.0084,0.0092,,0.004915448,
6148.5,0.061,75.17,-999.25,0.227,4.05,0.166,9.24,2.605,-999.25,1.0795,0.2388,0.2837,0.1365,0.199,-999.25,0.0232,0.0081,0.0325,0.0081,0.0087,,0.003642788,
6149.0,0.048,61.66,-999.25,0.109,4.46,0.084,13.23,2.628,-999.25,0.1275,0.0842,0.1111,0.1044,0.0996,-999.25,0.0014,0.0013,0.0034,0.0035,0.0035,,0.000385039,
6149.5,0.031,54.42,-999.25,0.06,4.52,0.048,17.4,2.657,-999.25,0.0084,0.0129,0.0096,0.0113,0.0181,-999.25,0.0001,0.0002,0.0002,0.0002,0.0005,,0.000978837,
6150.0,0.019,52.54,-999.25,0.046,4.56,0.035,19.87,2.678,-999.25,0.0036,0.0064,0.003,0.0039,0.0088,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,,0.000657708,
6150.5,0.016,51.72,-999.25,0.05,4.58,0.037,24.15,2.682,-999.25,0.0039,0.0071,0.003,0.004,0.0108,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,,0.001652872,
6151.0,0.016,51.42,-999.25,0.053,4.6,0.039,30.09,2.682,-999.25,0.0044,0.0075,0.0035,0.0043,0.0124,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,,0.033089288,
6151.5,0.024,51.92,-999.25,0.047,4.63,0.037,34.32,2.669,-999.25,0.0037,0.006,0.0036,0.004,0.0094,-999.25,0.0001,0.0001,0.0001,0.0001,0.0003,,0.048233587,
6152.0,0.033,51.79,-999.25,0.046,4.67,0.04,35.97,2.654,-999.25,0.0034,0.0057,0.004,0.0043,0.0092,-999.25,0.0001,0.0001,0.0001,0.0,0.0003,,0.109293118,
6152.5,0.039,51.79,-999.25,0.055,4.79,0.048,35.22,2.643,-999.25,0.0044,0.0082,0.0071,0.0078,0.0152,-999.25,0.0001,0.0001,0.0001,0.0001,0.0004,,0.18158859,
6153.0,0.035,51.17,-999.25,0.056,4.93,0.047,33.82,2.65,-999.25,0.0032,0.007,0.0059,0.0068,0.0155,-999.25,0.0001,0.0001,0.0001,0.0001,0.0004,,0.229051977,
6153.5,0.029,51.48,-999.25,0.049,5.04,0.04,30.84,2.661,-999.25,0.0019,0.0043,0.0037,0.0044,0.0106,-999.25,0.0,0.0,0.0001,0.0,0.0003,,0.000848495,
6154.0,0.023,55.99,-999.25,0.055,5.07,0.042,26.44,2.67,-999.25,0.0054,0.0081,0.0103,0.0099,0.014,-999.25,0.0001,0.0001,0.0003,0.0002,0.0004,,4.87e-05,
6154.5,0.028,56.65,-999.25,0.092,4.61,0.068,21.9,2.663,-999.25,0.035,0.033,0.0382,0.0355,0.0526,-999.25,0.0005,0.0005,0.0011,0.0011,0.0018,,0.000407169,
6155.0,0.027,57.29,-999.25,0.105,4.03,0.077,18.53,2.665,-999.25,0.0643,0.0477,0.0499,0.0475,0.0692,-999.25,0.0015,0.0012,0.0017,0.0018,0.0026,,0.017189499,
6155.5,0.031,57.54,-999.25,0.062,3.86,0.049,16.58,2.657,-999.25,0.0223,0.0243,0.0168,0.0167,0.0198,-999.25,0.0005,0.0005,0.0004,0.0004,0.0006,,0.023544163,
6156.0,0.03,56.08,-999.25,0.054,3.93,0.044,14.49,2.659,-999.25,0.0137,0.018,0.0096,0.0104,0.0137,-999.25,0.0002,0.0003,0.0002,0.0002,0.0004,,0.010744949,
6156.5,0.031,59.31,-999.25,0.071,4.1,0.055,14.85,2.658,-999.25,0.0296,0.0265,0.0264,0.0251,0.0281,-999.25,0.0005,0.0004,0.0006,0.0007,0.0008,,0.00510806,
6157.0,0.022,61.58,-999.25,0.112,4.34,0.081,10.72,2.672,-999.25,0.0697,0.0556,0.0555,0.0588,0.0756,-999.25,0.001,0.001,0.0017,0.0031,0.003,,0.003494946,
6157.5,0.015,61.08,-999.25,0.14,4.6,0.1,8.61,2.685,-999.25,0.0647,0.0754,0.0479,0.0597,0.0915,-999.25,0.0012,0.0014,0.002,0.0042,0.0043,,0.000309439,
6158.0,0.009,59.04,-999.25,0.086,4.82,0.0,10.48,2.695,-999.25,0.0198,0.0441,0.0598,0.0569,0.0586,-999.25,0.0009,0.0004,0.0015,0.0017,0.001,,0.000458974,
6158.5,0.013,54.53,-999.25,0.073,4.96,0.052,20.11,2.688,-999.25,0.0075,0.0121,0.0115,0.0127,0.0269,-999.25,0.0002,0.0002,0.0003,0.0004,0.0008,,0.000128028,
6159.0,0.019,52.49,-999.25,0.07,5.03,0.051,32.51,2.678,-999.25,0.0054,0.0098,0.0099,0.0101,0.0251,-999.25,0.0001,0.0001,0.0002,0.0002,0.0007,,0.020419978,
6159.5,0.031,52.83,-999.25,0.072,5.06,0.055,44.96,2.657,-999.25,0.0082,0.0141,0.0178,0.0152,0.0294,-999.25,0.0002,0.0002,0.0003,0.0002,0.0009,,0.035227552,
6160.0,0.035,53.41,-999.25,0.075,5.02,0.059,52.07,2.649,-999.25,0.0127,0.0193,0.0265,0.0206,0.0343,-999.25,0.0002,0.0002,0.0005,0.0003,0.001,,0.132987633,
6160.5,0.037,53.75,-999.25,0.072,4.84,0.057,50.08,2.647,-999.25,0.0144,0.0174,0.0248,0.0192,0.0308,-999.25,0.0002,0.0002,0.0004,0.0003,0.0009,,0.135788038,
6161.0,0.035,54.32,-999.25,0.062,4.57,0.05,27.59,2.65,-999.25,0.0108,0.0137,0.0132,0.0132,0.0203,-999.25,0.0002,0.0002,0.0003,0.0002,0.0006,,0.115968674,
6161.5,0.026,61.11,-999.25,0.068,4.34,0.051,15.61,2.666,-999.25,0.0306,0.0221,0.0271,0.0248,0.0244,-999.25,0.0004,0.0003,0.0008,0.0008,0.0007,,0.002460139,
6162.0,0.023,66.47,-999.25,0.13,4.14,0.093,12.81,2.671,-999.25,0.16,0.0715,0.0847,0.0785,0.095,-999.25,0.0022,0.0013,0.0041,0.0041,0.0043,,0.018303862,
6162.5,0.029,67.59,-999.25,0.17,4.0,0.122,9.38,2.66,-999.25,0.1642,0.0926,0.0959,0.092,0.1248,-999.25,0.0049,0.0023,0.0065,0.0061,0.0066,,0.023664175,
6163.0,0.039,67.35,-999.25,0.097,3.96,0.074,9.87,2.643,-999.25,0.108,0.0545,0.0776,0.0725,0.0682,-999.25,0.0014,0.0011,0.0023,0.0031,0.0023,,0.019909158,
6163.5,0.034,65.15,-999.25,0.068,3.9,0.054,16.52,2.652,-999.25,0.054,0.0311,0.0382,0.0345,0.0258,-999.25,0.0011,0.0007,0.0016,0.0012,0.0008,,0.018537203,
6164.0,0.017,54.54,-999.25,0.06,3.74,0.044,23.27,2.681,-999.25,0.0169,0.0183,0.0084,0.0089,0.0169,-999.25,0.0005,0.0006,0.0002,0.0002,0.0005,,0.033951472,
6164.5,0.005,55.78,-999.25,0.058,3.76,0.0,24.27,2.701,-999.25,0.0111,0.0316,0.0135,0.0156,0.0185,-999.25,0.001,0.001,0.0004,0.0003,0.0003,,0.02321757,
6165.0,-0.001,60.44,-999.25,0.073,3.9,0.0,21.92,2.711,-999.25,0.0247,0.0562,0.0329,0.0386,0.0364,-999.25,0.0022,0.0015,0.0015,0.0011,0.0006,,1e-05,
