DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7390.5,0.007,62.87,-999.25,0.072,3.51,0.0,10.27,2.697,-999.25,0.0226,0.0622,0.0538,0.0459,0.0348,-999.25,0.0043,0.0054,0.0013,0.0012,0.0006,
7391.0,0.015,67.33,-999.25,0.17,3.3,0.121,5.85,2.684,-999.25,0.0516,0.0516,0.0464,0.0674,0.0994,-999.25,0.0028,0.0029,0.002,0.0042,0.0051,
7391.5,0.023,68.52,-999.25,0.213,3.27,0.151,5.69,2.671,-999.25,0.0414,0.0467,0.0368,0.0504,0.0954,-999.25,0.0068,0.0033,0.0038,0.0041,0.004,
7392.0,0.026,66.38,-999.25,0.13,3.32,0.094,7.36,2.665,-999.25,0.0745,0.0682,0.0758,0.0844,0.1004,-999.25,0.003,0.0037,0.0021,0.0046,0.0046,
7392.5,0.028,63.65,-999.25,0.078,3.36,0.059,10.23,2.662,-999.25,0.0409,0.0419,0.0423,0.0387,0.0355,-999.25,0.0016,0.0025,0.0009,0.0015,0.0011,
7393.0,0.028,62.17,-999.25,0.084,3.34,0.063,11.14,2.662,-999.25,0.0436,0.042,0.0429,0.041,0.0427,-999.25,0.002,0.0029,0.001,0.0016,0.0014,
7393.5,0.034,63.0,-999.25,0.089,3.33,0.067,12.51,2.652,-999.25,0.0542,0.0501,0.0553,0.0516,0.0521,-999.25,0.003,0.0031,0.0016,0.002,0.0017,
7394.0,0.044,66.28,-999.25,0.086,3.3,0.068,14.33,2.635,-999.25,0.0676,0.0605,0.069,0.0611,0.053,-999.25,0.0046,0.003,0.0029,0.0023,0.0016,
7394.5,0.058,69.42,-999.25,0.121,3.29,0.095,16.81,2.611,-999.25,0.2575,0.1108,0.1925,0.1417,0.1449,-999.25,0.0165,0.0044,0.016,0.0057,0.0052,
7395.0,0.062,68.45,-999.25,0.16,3.28,0.121,22.58,2.604,-999.25,0.7743,0.1553,0.4973,0.236,0.2291,-999.25,0.063,0.008,0.0712,0.0118,0.0104,
7395.5,0.049,66.7,-999.25,0.166,3.25,0.122,49.82,2.626,-999.25,1.2803,0.1187,0.4902,0.1681,0.1788,-999.25,0.1413,0.0084,0.1598,0.0107,0.009,
7396.0,0.036,62.29,-999.25,0.119,3.23,0.088,126.53,2.649,-999.25,0.6783,0.0636,0.1601,0.0877,0.099,-999.25,0.0657,0.006,0.0344,0.0041,0.004,
7396.5,0.036,57.96,-999.25,0.066,3.23,0.053,200.15,2.649,-999.25,0.0962,0.027,0.033,0.0214,0.0241,-999.25,0.0129,0.0024,0.0015,0.0005,0.0007,
7397.0,0.054,63.34,-999.25,0.059,3.26,0.057,230.55,2.618,-999.25,0.1381,0.0394,0.0383,0.0307,0.0207,-999.25,0.0159,0.002,0.0095,0.0007,0.0005,
7397.5,0.077,68.72,-999.25,0.077,3.26,0.077,132.05,2.579,-999.25,0.4475,0.0713,0.118,0.0861,0.0616,-999.25,0.0385,0.0024,0.1027,0.0021,0.0011,
7398.0,0.101,74.95,-999.25,0.115,3.22,0.108,97.44,2.538,-999.25,3.4199,0.1625,0.5382,0.2997,0.3294,-999.25,0.1584,0.0047,1.3667,0.008,0.0056,
7398.5,0.13,83.29,-999.25,0.159,3.21,0.145,99.59,2.488,-999.25,31.0406,0.3745,2.4655,0.8414,1.6453,-999.25,0.5735,0.0107,18.8931,0.0243,0.0364,
7399.0,0.155,86.42,-999.25,0.248,3.21,0.207,79.76,2.446,-999.25,109.3025,1.3274,30.2197,4.6085,4.8412,-999.25,1.261,0.0531,83.1887,0.1544,0.1983,
7399.5,0.167,87.31,-999.25,0.277,3.23,0.229,74.59,2.424,-999.25,113.3365,2.5267,55.4665,9.4507,7.5854,-999.25,1.4485,0.0992,99.1612,0.3528,0.349,
7400.0,0.158,86.76,-999.25,0.238,3.21,0.202,81.86,2.44,-999.25,123.3419,1.5476,29.5884,5.19,5.9595,-999.25,1.3843,0.0537,101.9174,0.1722,0.2585,
7400.5,0.159,89.71,-999.25,0.195,3.23,0.178,95.5,2.439,-999.25,122.8592,1.2353,11.3328,2.5258,6.3846,-999.25,1.0766,0.0283,80.057,0.0764,0.2114,
7401.0,0.199,95.13,-999.25,0.246,3.35,0.224,103.72,2.369,-999.25,522.5215,30.9176,65.904,23.4755,41.4442,-999.25,1.8388,0.1405,297.3594,0.7908,2.7811,
7401.5,0.265,101.68,-999.25,0.427,3.5,0.0,138.76,2.257,-999.25,47651.1646,643.752,787.5226,133.3998,194.7067,-999.25,0.551,0.3909,0.0084,0.7339,0.2787,
7402.0,0.311,105.83,-999.25,0.564,3.61,0.0,181.31,2.178,-999.25,708005.6036,515.6613,326.9828,850.0992,608.1317,-999.25,1.8358,1.267,0.0003,1.9416,0.8697,
7402.5,0.281,105.25,-999.25,0.489,3.61,0.0,186.59,2.229,-999.25,299525.425,793.8347,844.3694,299.4897,265.1404,-999.25,1.6502,0.8922,0.0009,1.1145,0.4569,
7403.0,0.201,93.44,-999.25,0.551,3.7,0.0,94.35,2.367,-999.25,18252.9556,17.5932,107.5768,16.5537,2.1154,-999.25,1.9716,0.3336,0.0135,0.4217,0.8398,
